,node_id,lat,lon,time,wse,wse_u,width,width_u,STCD
0,42243100090651,45.96690297,128.7511607,755090038.973,101.07997,0.11288,928.26016,19.845364,11022450.0
1,42243100090661,45.96484875,128.7494757,755090038.975,101.03963,0.10551,1101.768076,25.976765,11022450.0
2,42243200030021,45.80788591,128.7224864,755090039.339,110.68111,0.8075,21.427224,0.517143,11021670.0
3,42243200030031,-999999999999.0,-999999999999.0,755090039.343,-999999999999.0,-999999999999.0,66.798276,0.043866,11021670.0
4,42249900340171,50.04883088,125.319751,755089959.034,270.44284,1.42023,116.490233,1.656891,11200020.0
5,42249900340181,50.04910898,125.3213401,755089959.033,270.81063,0.3056,122.116893,3.09631,11200020.0
6,42249900340191,50.04997249,125.3230876,755089959.032,270.62412,0.35994,87.62617,2.762608,11200020.0
0,42241500150101,46.83338112,130.3398236,765182497.762,75.22543,0.09348,1037.786085,6.432399,11121820.0
1,42241500150111,46.82932189,130.3340648,765182497.76,75.19343,0.094,1004.60475,7.94209,11121820.0
2,42242100050571,45.99032481,129.5897634,765182486.827,111.03819,0.09547,430.747336,22.180077,11100120.0
3,42242100050581,45.98862013,129.5897996,765182486.823,113.40561,0.12408,217.094328,9.856936,11100120.0
4,42242100050591,45.98604542,129.5917705,765182486.821,113.5398,0.1226,166.562682,12.340746,11100120.0
5,42243100090651,45.9619806,128.7552279,765182477.82,103.48069,0.15895,1060.08549,4.615423,11022450.0
6,42243100090661,45.9611576,128.7518857,765182477.816,101.91053,0.14788,1138.959137,5.239902,11022450.0
7,42243200030021,45.80652022,128.7242372,765182477.426,110.92336,0.0931,579.686525,13.719624,11021670.0
8,42243200030031,45.80541837,128.7218432,765182477.422,110.90611,0.0954,310.192802,7.640355,11021670.0
9,42460000040281,41.18267326,122.7160774,765221072.548,3.08113,0.18951,59.981864,3.223634,21110800.0
10,42460000040291,41.18471676,122.7179024,765221072.545,2.45872,0.24058,74.864763,1.810897,21110800.0
11,42460000040301,41.18584274,122.7185405,765221072.541,2.8295,0.14997,149.968881,3.680867,21110800.0
12,42460000150161,41.26307703,122.6784291,765221072.338,1.05038,0.94057,59.431851,0.491999,21101000.0
13,42460000150171,-999999999999.0,-999999999999.0,765221072.337,-999999999999.0,-999999999999.0,55.784762,0.048399,21101000.0
14,42460000150181,-999999999999.0,-999999999999.0,765221072.336,-999999999999.0,-999999999999.0,12.604033,0.008397,21101000.0
15,42481500090731,-999999999999.0,-999999999999.0,765221053.134,-999999999999.0,-999999999999.0,8.286228,0.002075,20600200.0
16,42481500090741,42.33036399,123.8377221,765221053.132,52.58806,0.20272,67.303482,2.058869,20600200.0
17,42481500090751,42.33142157,123.8389074,765221053.129,52.60389,0.11391,71.862412,3.847385,20600200.0
0,43428400030521,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50500900.0
1,43428400030531,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50500900.0
2,43428400030541,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50500900.0
3,43428700010821,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
4,43428700020014,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
5,43428700020024,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
0,42246100030131,45.19337583,124.7549886,756341805.494,128.36246,0.10511,299.195773,4.899216,10959200.0
1,42246100030141,45.19276237,124.7573719,756341805.495,128.29139,0.10873,326.324097,5.381753,10959200.0
2,42246100030151,45.19185378,124.7596445,756341805.494,128.31421,0.10466,316.159897,5.653227,10959200.0
3,42247700040351,-999999999999.0,-999999999999.0,756341814.724,-999999999999.0,-999999999999.0,451.309649,249.513945,11420330.0
4,42247700040361,-999999999999.0,-999999999999.0,756341814.724,-999999999999.0,-999999999999.0,208.823888,165.985931,11420330.0
5,42247700040371,-999999999999.0,-999999999999.0,756341814.726,-999999999999.0,-999999999999.0,129.366168,151.614603,11420330.0
6,42249800140261,49.24847931,125.0784203,756341875.363,223.82175,0.23473,147.968079,4.327207,11200260.0
7,42249800140271,49.24963073,125.0801039,756341875.367,223.11351,0.14775,139.466452,4.198551,11200260.0
8,42249800140281,49.25126477,125.0807326,756341875.371,223.31613,0.20869,153.729712,4.815929,11200260.0
9,42249900340171,-999999999999.0,-999999999999.0,756341894.529,-999999999999.0,-999999999999.0,135.332575,1.241674,11200020.0
10,42249900340181,50.04964689,125.3208775,756341894.532,273.2091,0.53932,123.91073,2.323866,11200020.0
11,42249900340191,50.04913364,125.3229507,756341894.535,270.50482,2.2307,101.110579,1.186439,11200020.0
12,42272100010491,51.66918647,126.611291,756341924.7,169.64107,0.09428,279.926635,7.376477,10400070.0
13,42272100010501,51.66764477,126.610067,756341924.696,169.62758,0.09515,345.084003,9.371047,10400070.0
14,42460000040281,41.18262931,122.7161127,756341734.931,2.82291,0.09684,225.888518,13.830122,21110800.0
15,42460000040291,41.18413343,122.7178287,756341734.934,2.85514,0.09484,243.224078,17.651471,21110800.0
16,42460000040301,41.1854157,122.7191789,756341734.939,3.0703,0.10084,479.054308,17.418815,21110800.0
17,42460000150161,41.26277287,122.6794159,756341735.107,3.72434,0.10885,172.557167,9.911981,21101000.0
18,42460000150171,41.26353885,122.6814888,756341735.11,3.74632,0.1017,135.4291,9.221652,21101000.0
19,42460000150181,41.264388,122.6834066,756341735.113,3.65243,0.10884,98.413323,9.794954,21101000.0
20,42481500090731,42.32848682,123.8359869,756341755.332,52.40946,0.16242,104.70383,3.243665,20600200.0
21,42481500090741,42.32998121,123.8374944,756341755.336,52.61561,0.12945,98.450689,4.11968,20600200.0
22,42481500090751,42.33140823,123.8390041,756341755.34,52.40478,0.14205,87.843211,3.538168,20600200.0
0,42241500150101,46.82957685,130.3373895,744187359.479,77.53483,0.09214,424.618846,11.470088,11121820.0
1,42241500150111,46.82945342,130.3343502,744187359.478,77.51942,0.09208,458.625566,12.797034,11121820.0
2,42242100050571,45.9897377,129.5891931,744187369.719,116.09691,0.15543,243.64222,5.354397,11100120.0
3,42242100050581,45.9882917,129.590728,744187369.723,115.93835,0.17011,193.89603,4.562952,11100120.0
4,42242100050591,45.9867688,129.5921322,744187369.727,116.04374,0.16314,240.055321,5.384218,11100120.0
5,42257000070041,49.36829568,128.9385992,744187309.899,108.90227,0.09567,372.112026,29.404174,10400241.0
6,42257000070051,-999999999999.0,-999999999999.0,744187309.903,-999999999999.0,-999999999999.0,264.59108,16.459489,10400241.0
7,42257000070061,49.36457751,128.9368611,744187309.907,109.13976,0.09739,231.814057,28.353795,10400241.0
8,42258000020291,49.36418356,128.9300514,744187309.904,108.65252,0.09241,275.889084,18.165609,10400171.0
9,42258000020301,49.36247573,128.9298056,744187309.909,108.78832,0.0922,269.732339,23.814903,10400171.0
10,42258000020311,49.36065913,128.9286334,744187309.912,108.93769,0.09307,336.272775,14.379973,10400171.0
0,42481500090731,42.32806427,123.8352379,751657550.425,50.54829,0.65064,11.404036,0.189494,20600200.0
1,42481500090741,42.33018014,123.8375026,751657550.422,52.55492,0.10149,81.899011,2.969531,20600200.0
2,42481500090751,42.33147016,123.8389963,751657550.419,52.57198,0.09926,130.75574,5.672351,20600200.0
3,42241500150101,46.83258683,130.3388571,751618994.902,74.11429,0.09243,994.395308,9.277743,11121820.0
4,42241500150111,46.83236379,130.3360056,751618994.9,74.23202,0.09263,1052.960285,10.260245,11121820.0
0,42241500150101,46.83274238,130.3389383,765819816.107,75.43023,0.09163,1065.177886,16.021743,11121820.0
1,42241500150111,46.83207456,130.3357827,765819816.106,75.47472,0.09168,1191.202139,17.489268,11121820.0
2,42242100050571,45.98973797,129.5890884,765819826.353,113.53867,0.13572,243.625353,4.963418,11100120.0
3,42242100050581,45.98823701,129.5904859,765819826.357,113.42074,0.15609,168.340224,3.86458,11100120.0
4,42242100050591,45.98662166,129.5917391,765819826.362,113.15394,0.1489,215.19036,3.580092,11100120.0
5,42257000070041,49.36914546,128.9396711,765819766.534,109.01989,0.10319,314.863845,23.474376,10400241.0
6,42257000070051,49.36691024,128.9379915,765819766.538,109.42067,0.10562,331.855875,22.583979,10400241.0
7,42257000070061,49.36402469,128.938384,765819766.542,109.68365,0.42356,281.789129,15.877829,10400241.0
8,42258000020291,49.36427707,128.9312153,765819766.54,109.34839,0.09317,182.076147,24.124634,10400171.0
9,42258000020301,49.36229303,128.9301342,765819766.545,109.4984,0.09306,290.979057,22.550986,10400171.0
10,42258000020311,49.36072537,128.928907,765819766.549,109.54792,0.09466,320.4988,33.009089,10400171.0
0,42460000040281,41.18261791,122.7162502,766165641.498,3.18865,0.09799,110.198227,5.382245,21110800.0
1,42460000040291,41.18416115,122.717705,766165641.495,3.10648,0.09778,142.390619,5.269937,21110800.0
2,42460000040301,41.18577158,122.718876,766165641.492,3.10983,0.09868,173.879845,7.977146,21110800.0
3,42460000150161,41.26288335,122.6792931,766165641.289,2.88289,0.10147,106.0627,6.600715,21101000.0
4,42460000150171,41.263688,122.6813656,766165641.288,2.95725,0.10099,89.132977,6.248283,21101000.0
5,42460000150181,41.26450074,122.6835924,766165641.287,2.96144,0.10048,104.604218,8.512037,21101000.0
6,42243100090651,45.96529923,128.7522442,766127055.27,101.29392,0.09128,1079.955941,10.266153,11022450.0
7,42243100090661,45.96423471,128.7499144,766127055.266,101.27554,0.0913,1037.889351,9.794629,11022450.0
8,42243200030021,45.80750551,128.7226761,766127046.304,110.51509,0.09295,282.533474,6.926469,11021670.0
9,42243200030031,45.80556855,128.7216328,766127046.299,110.72336,0.09561,234.568169,6.407346,11021670.0
10,42257000070041,49.36846771,128.9394005,766127106.361,109.60007,0.14971,107.382087,3.825361,10400241.0
11,42257000070051,49.3665635,128.9375308,766127106.356,109.74529,0.19352,77.755181,2.862444,10400241.0
12,42257000070061,49.36505401,128.9369844,766127106.351,109.99178,0.17274,76.228548,3.729002,10400241.0
13,42258000020291,49.36393259,128.9302799,766127106.346,109.55551,0.17859,70.244503,2.012359,10400171.0
14,42258000020301,49.36233967,128.9299872,766127106.342,109.75196,0.14566,91.924222,2.047929,10400171.0
15,42258000020311,49.36144287,128.9298629,766127106.337,109.83163,0.33391,100.782796,0.577255,10400171.0
16,42440400830891,41.74173746,125.9524772,766126975.291,372.86493,0.11681,238.865453,5.239512,11605400.0
17,42440400830901,41.74276569,125.9543215,766126975.294,372.81497,0.12601,276.325692,5.566412,11605400.0
18,42440400830911,41.74380925,125.9561641,766126975.298,373.03268,0.12817,184.360726,4.67399,11605400.0
0,42460000040281,41.1825953,122.7162311,758954822.297,3.08295,0.11387,92.303802,4.138499,21110800.0
1,42460000040291,41.18412111,122.7176515,758954822.294,3.04058,0.10339,132.402871,4.78191,21110800.0
2,42460000040301,41.1858179,122.7188731,758954822.291,3.27893,0.10635,154.87511,7.322551,21110800.0
3,42460000150161,41.26294589,122.6793885,758954822.088,3.64672,0.11085,71.872454,4.648783,21101000.0
4,42460000150171,41.26369773,122.6814907,758954822.087,3.39399,0.10551,76.660546,5.604153,21101000.0
5,42460000150181,41.26450132,122.6836713,758954822.086,3.3884,0.11574,34.245087,3.863394,21101000.0
6,42246100030131,45.19235141,124.7550696,759002648.521,128.35479,0.14529,307.202341,4.858914,10959200.0
7,42246100030141,45.19169928,124.7569905,759002648.521,128.21876,0.13791,324.342286,5.393592,10959200.0
8,42246100030151,45.19154271,124.7596973,759002648.521,128.06396,0.12695,347.418924,6.732478,10959200.0
9,42481500090731,42.32821608,123.8352188,759002598.361,53.96279,0.50261,9.43456,1.131987,20600200.0
10,42481500090741,42.33005913,123.8374963,759002598.366,52.78426,0.15158,98.473022,2.986728,20600200.0
11,42481500090751,42.33130399,123.838771,759002598.37,52.91,0.16153,86.534397,2.420404,20600200.0
0,43428400030521,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50500900.0
1,43428400030531,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50500900.0
2,43428400030541,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50500900.0
3,43428700010821,32.43690255,115.4154059,749342613.154,27.62736,0.27363,135.866464,0.464254,50100700.0
4,43428700020014,32.43643238,115.4145895,749342604.743,27.48508,0.17981,163.405095,1.762129,50100700.0
5,43428700020024,32.43550677,115.4132855,749342604.744,27.19906,0.11518,244.168766,4.533832,50100700.0
6,43428400030521,32.30387224,115.7463279,749303619.061,26.05622,0.18897,62.889871,6.206844,50500900.0
7,43428400030531,32.30161689,115.7444054,749303619.06,26.08897,0.13832,199.745216,8.511995,50500900.0
8,43428400030541,32.30150786,115.7430528,749303619.058,26.12296,0.09973,322.258498,8.827721,50500900.0
9,43428700010821,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
10,43428700020014,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
11,43428700020024,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
0,42241500150101,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11121820.0
1,42241500150111,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11121820.0
0,43210800180074,34.55788802,112.4723722,744965459.522,149.38988,0.11561,-999999999999.0,-999999999999.0,41654600.0
1,43210800190011,34.55612158,112.471961,744965459.527,150.25798,0.12357,215.700132,4.259232,41654600.0
2,43210800190021,34.55407576,112.4717226,744965459.531,149.2352,0.11617,138.640601,3.098595,41654600.0
3,43210800500024,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,41643400.0
4,43210800510011,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,41643400.0
5,43210800510021,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,41643400.0
0,42460000040281,41.18338385,122.7156066,752602139.292,7.53838,1.04882,111.970253,0.238867,21110800.0
1,42460000040291,-999999999999.0,-999999999999.0,752602139.29,-999999999999.0,-999999999999.0,73.703054,0.179603,21110800.0
2,42460000040301,-999999999999.0,-999999999999.0,752602139.286,-999999999999.0,-999999999999.0,88.733584,0.233904,21110800.0
3,42460000150161,-999999999999.0,-999999999999.0,752602139.084,-999999999999.0,-999999999999.0,42.10308,0.161105,21101000.0
4,42460000150171,-999999999999.0,-999999999999.0,752602139.083,-999999999999.0,-999999999999.0,33.100391,0.096371,21101000.0
5,42460000150181,-999999999999.0,-999999999999.0,752602139.082,-999999999999.0,-999999999999.0,34.087593,0.102249,21101000.0
6,42481500090731,42.3289561,123.8362219,752602119.878,52.70875,0.34349,19.247615,1.319316,20600200.0
7,42481500090741,42.33010148,123.8375273,752602119.876,52.4753,0.11559,91.988634,4.194526,20600200.0
8,42481500090751,42.33141156,123.8389108,752602119.873,52.4394,0.1205,86.844883,3.892011,20600200.0
9,42241500150101,46.8323173,130.3387506,752563564.353,73.7543,0.09214,964.227238,9.374124,11121820.0
10,42241500150111,46.83255627,130.336091,752563564.351,73.83918,0.09267,1019.835379,8.979725,11121820.0
11,42242100050571,45.98972446,129.5892055,752563553.416,113.15666,0.09473,378.812636,17.372789,11100120.0
12,42242100050581,45.98838404,129.5905621,752563553.413,113.14447,0.09533,250.899894,13.735039,11100120.0
13,42242100050591,45.98646616,129.591607,752563553.41,113.21188,0.10289,390.7547,12.736194,11100120.0
14,42243100090651,45.96661488,128.7514629,752563544.408,100.38115,0.09986,1045.894431,8.253052,11022450.0
15,42243100090661,45.96582957,128.7484465,752563544.404,100.38166,0.09886,1125.048402,8.214284,11022450.0
16,42243200030021,45.80758454,128.7223602,752563544.015,109.90507,0.22933,28.234701,1.37346,11021670.0
17,42243200030031,45.80590696,128.7210769,752563544.011,109.70934,0.14182,108.931258,2.847734,11021670.0
0,43428400030521,32.30293632,115.7464186,747539910.718,25.24111,0.09393,180.946888,9.360979,50500900.0
1,43428400030531,32.30174769,115.7451211,747539910.72,25.32281,0.09342,195.778304,9.444978,50500900.0
2,43428400030541,32.3009645,115.7432935,747539910.72,25.32044,0.09759,129.947004,7.754142,50500900.0
3,43428700010821,32.4356445,115.4169531,747539910.1,21.61597,0.10972,156.217987,2.906647,50100700.0
4,43428700020014,32.43476775,115.4153428,747539901.69,21.81572,0.10176,175.540796,5.212016,50100700.0
5,43428700020024,32.43464165,115.4133252,747539901.689,23.26062,0.10526,195.922214,6.917569,50100700.0
6,43210800030551,34.72308166,112.9316781,747587387.027,108.83698,0.42536,36.16014,1.885791,41657600.0
7,43210800030561,34.72065944,112.9304206,747587387.022,108.93386,0.1782,81.541374,3.026038,41657600.0
