stationid,COMID,distance,lon,lat
USGS_07057370,74056019,0.0009828784258447494,-92.3,36.22361
USGS_07060500,74056011,0.0009230100517097368,-92.143209,36.116181
USGS_07061000,74058612,0.00015249936247774569,-91.64125,35.759799
USGS_07067000,74053436,0.000288666666662607,-91.013511,36.99137800000001
USGS_07068000,74053412,0.0010276618553274133,-90.847623,36.622003
USGS_07069000,74056020,0.00012199999999040757,-90.970122,36.253956
USGS_07072500,74056005,0.0017093127923684542,-91.097347,36.104237
USGS_07074420,74058570,0.0008779537446765433,-91.294444,35.764167
USGS_07076517,74061253,2.3570226482472486e-07,-91.746111,35.437778
USGS_07094500,74045554,0.00019916841002876425,-105.373604,38.487219
USGS_07097000,74045543,0.0007745176276720017,-105.016096,38.388334
USGS_07099400,74045531,0.00021401765243136113,-104.718033,38.271669
USGS_07099970,74045530,0.0005687495543353736,-104.606085,38.253614
USGS_07109500,74045497,0.0007622611101239036,-104.399136,38.248058
USGS_07119700,74045460,0.0007589612784565518,-103.911901,38.125839
USGS_07124000,74045409,0.0016960849035466531,-103.219652,38.08084
USGS_07130500,74045396,0.0026028600615478703,-102.932423,38.06639600000001
USGS_07145200,74048751,0.00018666666666433684,-97.85352,37.561491
USGS_07145500,74050701,0.0004360000000076526,-97.423938,37.457064
USGS_07147800,74050825,0.0002896666666742931,-96.996039,37.223877
USGS_07148350,74053545,0.00043557777720851546,-98.782312,36.961696
USGS_07150500,74053503,2.8999999990730888e-05,-98.128955,36.752529
USGS_07151000,74053469,0.0012544612832129294,-97.309489,36.671979
USGS_07151500,74050949,0.00025466666667739446,-97.601439,37.128912
USGS_07152000,74053526,0.00033988265950141584,-97.277265,36.811421
USGS_07156900,74050680,0.0001503333333232604,-100.491817,37.011137
USGS_07157950,74053290,0.0004916749151746388,-99.315387,36.851975
USGS_07158000,74055901,0.0005893333333233386,-98.879537,36.517256
USGS_07159100,74058454,0.0011656666666652882,-97.914499,35.951708
USGS_07160000,74058443,0.001044396715798365,-97.425875,35.920602
USGS_07161000,74058436,0.0016106666666786396,-97.031975,35.957556
USGS_07161450,74055864,0.0010833333333408746,-96.91225,35.985893
USGS_07170500,74050775,0.0005483333333415886,-95.677785,37.223694
USGS_07170990,74053460,7.283199846925451e-05,-95.592755,37.005358
USGS_07171000,74053444,0.0002546666666631836,-95.586088,36.851196
USGS_07176000,74056084,0.0003472383107610234,-95.698037,36.307319
USGS_07178000,74056249,0.0003716666666520041,-95.868602,36.248705
USGS_07178200,74056244,0.00018233333334194415,-95.819432,36.223151
USGS_07182250,74045663,1.3999999993075107e-05,-96.356112,38.397514
USGS_07182510,74045650,0.0011803333333233468,-95.735347,38.19472800000001
USGS_07183000,74048334,0.0005762920266841574,-95.430815,37.89087
USGS_07183500,74050712,0.0008023333333255778,-95.109969,37.34005899999999
USGS_07185000,74053327,0.00021613897276956496,-94.957458,36.928681
USGS_07188000,74053627,0.0013376666666573558,-94.747171,36.934511
USGS_07189000,74053585,0.0006276666666593655,-94.586889,36.631461
USGS_07191500,74055956,0.0021286666666853193,-95.182741,36.229538
USGS_07193500,74058575,0.0009846510944564052,-95.229128,35.852876
USGS_07195500,74056411,8.199999999192187e-05,-94.572164,36.130082
USGS_07196500,74058898,0.00023266666664767396,-94.923566,35.922869
USGS_07198000,74058856,0.00018233333334194415,-95.068846,35.573151
USGS_07221500,74058688,0.00221275557218864,-104.37803700000002,35.652264
USGS_07227000,74061165,0.00032933333331897074,-103.418014,35.356996
USGS_07227500,74061051,0.0003259999999798424,-101.879628,35.47032599999999
USGS_07239700,74061048,0.00033233333332560733,-97.742544,35.539499
USGS_07241520,74058457,1.673486048100025e-05,-97.367258,35.565615
USGS_07241550,74058423,0.0004923333333479718,-97.193919,35.500341
USGS_07241800,74061039,0.00029933333333076467,-96.869466,35.33312700000001
USGS_07242000,74061029,0.0014783333333170392,-96.206117,35.265645
USGS_07288955,74069834,3.3333333178120488e-06,-90.91417,32.44417
USGS_07292500,74070794,0.0002780000000122129,-91.109444,31.324722
USGS_07300500,74063651,0.0008939999999810766,-99.50870100000002,34.858394
USGS_07301110,74065525,0.0001900000000034652,-99.38231,34.478965
USGS_07301500,74061188,0.00029769195486411155,-99.507313,35.168108000000004
USGS_07305000,74063605,0.00019091883092067655,-99.096746,34.634516
USGS_07307028,74065523,0.00019433333334006875,-99.208139,34.507021
USGS_07307800,74065573,7.199999998164232e-05,-100.073718,34.227571999999995
USGS_07308200,74065556,0.0007884240610198649,-99.278137,34.179252000000005
USGS_07326500,74061125,0.0007720000000048799,-98.243385,35.084228
USGS_07328100,74063591,0.00021873169764746674,-97.773927,34.925903000000005
USGS_07328500,74063571,0.0001980000000045834,-97.251413,34.754802000000005
USGS_07331000,74065473,0.0007396666666821261,-96.975845,34.233427
USGS_07338500,74067132,0.0004456666666783349,-94.758548,33.941221
USGS_07340000,74067107,0.00028366666668233625,-94.387258,33.918883
USGS_07348000,74069159,0.00022014591121129364,-93.877959,32.645981
USGS_07351750,74070433,0.0004282088016136396,-93.341839,31.894608
USGS_07356000,74063781,0.00012798632739820993,-93.697417,34.610098
USGS_07359001,74065677,0.0006469999999865196,-92.881005,34.430647
USGS_07362000,74067169,0.0006241395855392024,-92.81821800000002,33.596502
USGS_07363500,74067176,2.262741699965319e-05,-92.025972,33.70094
USGS_07367005,74069865,0.00019610428065135877,-92.119722,32.500278
USGS_07372200,74070343,0.00017512677949395086,-92.344583,31.754336
USGS_08022040,75007000,0.0010300000000000864,-94.35353,32.327379
USGS_08026000,75011139,0.00044933333332153325,-93.519616,31.06408
USGS_08028500,75013376,0.00017466666666621225,-93.608508,30.747146000000004
USGS_08033500,75011192,7.105427357601002e-15,-94.399444,31.025
USGS_08040600,75011121,0.00020266666665946786,-94.151024,30.791036
USGS_08041000,75013342,1.9091883089053083e-05,-94.093237,30.355764
USGS_08041780,75013336,0.00018033333331857193,-94.114347,30.15687800000001
USGS_08048000,75005393,0.00010370899456340173,-97.332517,32.760963000000004
USGS_08048543,75005380,0.0007030000000014525,-97.28946,32.751797
USGS_08053000,75003722,0.0005496666666715555,-96.961117,33.045677000000005
USGS_08055500,75005259,0.00011290138272576405,-96.94445,32.965957
USGS_08057000,75005247,0.0021794336675096944,-96.821946,32.774852
USGS_08057410,75005246,0.0010868231226922752,-96.735832,32.707631
USGS_08062000,75005386,0.0010670241328095459,-96.485265,32.638744
USGS_08062500,75007074,0.00047988980216452025,-96.463042,32.42653
USGS_08065000,75009087,0.0005970000000132814,-95.789403,31.648506
USGS_08065350,75009078,0.0009465802777450467,-95.656341,31.338513
USGS_08066250,75013387,0.0017604601828956736,-94.948822,30.57214500000001
USGS_08066500,75013383,9.593081997491482e-05,-94.850762,30.425207
USGS_08082000,75003605,0.0006466666666611331,-100.238162,33.33398
USGS_08217500,75000041,0.0002265098722460023,-106.831433,37.766946
USGS_08263500,75000450,0.00020741798915192492,-105.685285,36.734745
USGS_08268700,75000637,0.0002208530179856706,-105.710012,36.534467
USGS_08279500,75000628,0.00042308555740523223,-105.964187,36.205578
USGS_08281100,75000624,3.276261419264778e-05,-106.082246,36.056967
USGS_08285500,75000464,0.0007700392847073662,-106.723926,36.580015
USGS_08286500,75000652,1.6666666667219943e-05,-106.597814,36.31835
USGS_08287000,75000647,0.00030933333333393875,-106.416976,36.236685
USGS_08290000,75000638,0.0005776666666648111,-106.111691,36.073911
USGS_08317400,75000858,0.000309000000001447,-106.324471,35.617809
USGS_08319000,75000849,0.00023994490108979655,-106.440304,35.44420200000001
USGS_08329928,75001289,0.00027733333332946586,-106.651944,35.181999999999995
USGS_08330000,75001286,0.0004070578037002901,-106.680304,35.089213
USGS_08330875,75001282,0.0005533333333431756,-106.68028,34.946670000000005
USGS_08331160,75001280,0.000782531504516983,-106.72,34.87056
USGS_08331510,75001789,0.0002733333333395649,-106.76306,34.545
USGS_08332010,75001787,0.001242150912278375,-106.800581,34.417009
USGS_08382830,75001317,3.252691193787164e-05,-104.686378,35.031168
USGS_08383500,75001793,0.0006429957663584066,-104.524986,34.730062
USGS_08384500,75001786,0.0005753333333302635,-104.387758,34.604231
USGS_08385522,75001777,0.0005894913532581027,-104.181111,34.332221999999994
USGS_08385630,75002605,0.0008330000000000837,-104.306667,34.063333
USGS_08386000,75003643,0.00030264170234743843,-104.376634,33.536206
USGS_09058000,77008181,1.2256517529719272e-05,-106.440032,40.036652
USGS_09070500,77010785,0.0002936666666712995,-107.077826,39.643873
USGS_09085000,77011191,0.0005020000000115488,-107.329498,39.543593
USGS_09085100,77010760,5.39999999915608e-05,-107.337554,39.554982
USGS_09093700,77010705,2.100000000382352e-05,-108.152579,39.362479
USGS_09095500,77010700,2.0666666657120913e-05,-108.266195,39.23914600000001
USGS_09106150,77010695,0.0002437161372315305,-108.355086,39.098592
USGS_09128000,77013466,0.0004242640687109397,-107.648947,38.529153
USGS_09135950,77013558,0.0001649915823024354,-107.73977999999998,38.78832
USGS_09152500,77013352,0.00018912929148426217,-108.450645,38.983316
USGS_09163500,77010622,0.0010476965474506437,-109.027055,39.13276
USGS_09180000,77013240,0.0005413333333379455,-109.195114,38.79720800000001
USGS_09205000,77000695,0.00034294678886877267,-109.930151,42.567166
USGS_09209400,77001443,0.0006618519471826348,-110.163214,42.192722
USGS_09211200,77001440,0.00034129687304514545,-110.049876,42.02106
USGS_09217000,77002942,0.00011950104600884888,-109.449023,41.516354
USGS_09234500,77005356,0.00041596006752049554,-109.422914,40.908293
USGS_09242500,77006078,0.00022566666667955815,-106.953941,40.514698
USGS_09244490,77005712,0.0005279999999956431,-107.399784,40.518028
USGS_09247600,77005699,0.0006168328154301221,-107.61423399999998,40.480805
USGS_09251000,77005684,0.0011846155025692013,-108.029804,40.502747
USGS_09260000,77005305,0.00029981327522796234,-108.424265,40.547189
USGS_09260050,77005303,9.451660641108797e-05,-108.525101,40.45163400000001
USGS_09306500,77008173,0.0003106666666710112,-109.178727,39.978856
USGS_09346400,77018420,0.00022391714737312474,-107.312267,37.013617
USGS_09355500,77020678,0.0010526666666663687,-107.69811400000002,36.801394
USGS_09361500,77018552,0.0002456017553260398,-107.880345,37.279169
USGS_09362520,77018549,8.299999998939712e-05,-107.872583,37.249264
USGS_09363500,77020883,0.0001484924240510898,-107.87423200000002,37.038058
USGS_09364500,77020836,0.0003513333333131641,-108.202018,36.721392
USGS_09365000,77020653,0.0006299999999868078,-108.22563,36.72278
USGS_09368000,77020643,0.0006536023680644985,-108.732311,36.79222
USGS_09498500,77030721,0.000328333333328601,-110.921504,33.619495
USGS_09502000,77030680,0.0006906666666566252,-111.576524,33.552823
USGS_09510000,77029062,0.0008749999999935199,-111.663473,33.808375
USGS_09511300,77030689,0.0004582051942025896,-111.669304,33.558656
USGS_09512165,77030675,0.004488999999992417,-111.960978,33.439489
USGS_09512406,77030674,0.0030009294301052113,-112.16876200000002,33.401433000000004
USGS_11342000,77005428,0.0012606666666599153,-122.41723500000002,40.939594
USGS_11377100,77007951,0.0004817754202579966,-122.186664,40.288488
USGS_11389500,77010575,0.0003342258052310355,-122.000251,39.214057
USGS_11390500,77013209,0.00014495689013901056,-121.82469,39.009895
USGS_11407000,77010804,0.0006842436619239668,-121.547748,39.521553
USGS_11407150,77010780,0.0005380485314696836,-121.647193,39.366555
USGS_11446500,77013275,0.0004599999999967963,-121.22772600000002,38.63546
USGS_11475000,77008028,0.00047376154339966067,-123.63253,40.2182
USGS_11477000,77005523,0.00014266666667595018,-124.09977,40.491524
USGS_11507500,77001527,0.0012777419535986768,-121.794171,42.223478
USGS_11530000,77003086,0.00014800000000292357,-123.672001,41.049852
USGS_12027500,78017472,0.00014133333333177236,-123.035692,46.775934
USGS_12031000,78017463,9.733333333628025e-05,-123.314319,46.939264
USGS_12035002,78017457,0.00037433333333325436,-123.49155,46.972041
USGS_12040500,78016220,0.0007460000000065747,-124.315746,47.53785900000002
USGS_12134500,78015561,0.00038466608896361667,-121.666781,47.837325
USGS_12141300,78016379,0.0002444232440326829,-121.647881,47.48594
USGS_12144500,78016209,0.00016399999998384374,-121.84233600000002,47.545102
USGS_12149000,78015520,0.00035190347477635894,-121.925397,47.665934
USGS_12150800,78015517,0.0006083475340773068,-122.048459,47.830932
USGS_12167000,78014992,0.0011547053736723004,-122.047641,48.261492
USGS_12189500,78014338,0.00040352226979323513,-121.568463,48.424559
USGS_12334550,78017419,0.0005168950570486486,-113.814268,46.826037
USGS_12338300,78017504,6.200000000688988e-05,-113.091169,46.979938
USGS_12340000,78017443,0.00048333333333516754,-113.756487,46.89965
USGS_12340500,78017418,0.0007179490851558163,-113.932329,46.877147
USGS_12351200,78017453,0.00045914800325184,-114.05094,46.633256
USGS_12352500,78017447,0.001000000000004775,-114.054,46.83186799999999
USGS_12353000,78017414,0.000455612469344785,-114.126779,46.86909
USGS_12354500,78016754,0.0006375746143779725,-115.08736100000002,47.301874
USGS_12359800,78015530,0.00010348698254113545,-113.560923,47.979115
USGS_12362500,78014339,0.0004805969089439215,-114.037618,48.356631
USGS_12370000,78014956,4.1247895575608925e-05,-113.979829,48.024396
USGS_12372000,78016148,6.693944195917095e-05,-114.246788,47.680216
USGS_12388700,78016141,0.0007653333333337288,-114.585126,47.367432
USGS_12414500,78016798,0.00017135554328690113,-116.18904899999998,47.27464000000001
USGS_12415140,78016164,0.0007858313361592135,-116.690556,47.360278
USGS_12419000,78015500,0.0004569999999972652,-116.977975,47.702957
USGS_12420500,78015498,0.00010000000000331967,-117.15215,47.6774
USGS_12422500,78016149,0.0001683333333346582,-117.449103,47.659335
USGS_12433000,78015483,0.00011366666666390303,-117.841348,47.836553
USGS_12484500,78017533,0.00013647160877147812,-120.480067,46.862626
USGS_12500450,78018211,0.00024987752555589174,-120.467285,46.534294
USGS_12510500,78018963,0.0009670000000028267,-119.478079,46.253467
USGS_13011000,78024058,3.3333333249174757e-07,-110.585833,43.858333
USGS_13013650,78024998,0.00047200000000202635,-110.715472,43.654056
USGS_13018750,78024994,0.0005553333333310207,-110.738611,43.372222
USGS_13022500,78025734,0.00027766666666906303,-110.889444,43.196111
USGS_13032500,78024992,0.00019610428064633446,-111.218889,43.350833
USGS_13037500,78024038,0.0005892556509882537,-111.66,43.6125
USGS_13042500,78022527,0.00019681138742071145,-111.394722,44.41666699999999
USGS_13046000,78023250,0.0005560000000031096,-111.510556,44.069722
USGS_13047600,78023340,0.0005556666666635124,-111.35861099999998,44.056111
USGS_13049500,78023158,0.0008330000000000837,-111.56666699999998,44.018333
USGS_13050500,78024037,0.00027733333332946586,-111.6725,43.966944
USGS_13056500,78024034,0.0005890199487284532,-111.905,43.825833
USGS_13057000,78024031,0.0002780000000015548,-111.979167,43.752778
USGS_13057155,78024971,0.001110999999994533,-112.058611,43.604722
USGS_13060000,78024968,0.00039315137032684634,-112.135,43.413056
USGS_13062500,78025723,0.0,-112.369167,43.1975
USGS_13069500,78026475,0.0007125279331753823,-112.519149,43.125192
USGS_13077000,78026462,0.0007853599316446367,-112.879444,42.7675
USGS_13081500,78027124,0.00039315137033689494,-113.500278,42.672778
USGS_13183000,78024007,0.0005560000000031096,-117.25583299999998,43.654444
USGS_13247500,78024142,0.0008329999999858728,-116.196667,43.943333
USGS_13249500,78024138,0.0005560000000031096,-116.442778,43.930556
USGS_13250000,78024136,0.00027766666666906303,-116.627778,43.896111
USGS_13251000,78023204,0.0005553333333381261,-116.925278,44.042222
USGS_13302500,78021068,0.00019633998290613492,-113.895278,45.183611
USGS_13307000,78021030,0.0005892556509882537,-114.44,45.3225
USGS_13317000,78019705,0.0005894913532514044,-116.323889,45.750278
USGS_13333000,78019730,0.0006206040516170747,-117.451009,45.945702
USGS_13336500,78019045,0.00039315137034191924,-115.513889,46.086667
USGS_13337000,78019007,0.00039244426355246933,-115.587222,46.150833
USGS_13340000,78018246,0.0005890199487284532,-116.2575,46.478333
USGS_13340600,78017486,0.0007568399581434694,-115.62070300000002,46.840466
USGS_13341050,78018243,0.0005553333333310206,-116.3925,46.500278
USGS_13342500,78018223,0.0006686666666695373,-116.827375,46.448498
USGS_14048000,78020399,0.0003496080344908697,-120.409492,45.587628
USGS_14092500,78021674,0.0005060000000014497,-121.246994,44.725952
USGS_14103000,78020390,0.002435000000005516,-120.902565,45.622068
USGS_14145500,78024290,0.0003256666666828778,-122.43865900000002,43.722068
USGS_14148000,78024232,0.0008880000000175415,-122.56088800000002,43.801235
USGS_14150000,78024220,0.0006250823945683555,-122.837297,43.945681
USGS_14162500,78023329,0.0009843333333350304,-122.47061999999998,44.124849
USGS_14163900,78023324,0.0009461088732204216,-122.77118699999998,44.069849
