node_id,reach_id,time,lat,lon,wse,wse_u,width,width_u,node_q_b,node_q,ice_clim_f,dark_frac,p_width,p_n_ch_max,p_n_ch_mod,xovr_cal_q,xtrk_dist,wse_r_u,p_length,file_name,index_right,stationid,COMID,date
42241500050101,42241500051,750760873.87,46.83259244,130.3388997,74.59114,0.09121,1011.454275,10.718968,8,1,0,0.0,914.0,2,1,0,41260.63281,0.0148,221.08645893,SWOT_L2_HR_RiverSP_Node_005_103_AS_20231016T083805_20231016T084407_PGD0_01.zip,18,jiamusi,42037498,2023-10-16
42241500050111,42241500051,750760873.853,46.83196219,130.3357631,74.66045,0.09127,1127.479042,11.617664,0,0,0,0.01881403992,707.0,1,1,0,41050.3125,0.01517,193.15955945,SWOT_L2_HR_RiverSP_Node_005_103_AS_20231016T083805_20231016T084407_PGD0_01.zip,18,jiamusi,42037498,2023-10-16
42242100060571,42242100061,750760857.336,45.98966092,129.58914,112.88254,0.10557,306.287919,16.597068,8388614,3,0,0.0,213.0,1,1,0,10969.73438,0.05518,178.42839861,SWOT_L2_HR_RiverSP_Node_005_103_AS_20231016T083805_20231016T084407_PGD0_01.zip,12,changjiangtun,42043227,2023-10-16
42242100060581,42242100061,750760857.313,45.98824528,129.5899586,113.64818,0.1088,200.448686,11.810149,0,0,0,0.0,213.0,1,1,0,11089.04102,0.06113,220.29582668,SWOT_L2_HR_RiverSP_Node_005_103_AS_20231016T083805_20231016T084407_PGD0_01.zip,12,changjiangtun,42043227,2023-10-16
42242100060591,42242100061,750760857.3,45.98652055,129.5920447,114.07642,0.10046,428.347556,16.360072,10,1,0,0.05740633712,202.0,1,1,0,11271.875,0.04463,185.29699159,SWOT_L2_HR_RiverSP_Node_005_103_AS_20231016T083805_20231016T084407_PGD0_01.zip,12,changjiangtun,42043227,2023-10-16
42243100090651,42243100091,750760854.308,45.96548485,128.7521466,101.41821,0.09333,1113.317696,9.903753,8,1,0,0.01126014115,799.0,2,2,0,-51030.38672,0.0247,201.96998018,SWOT_L2_HR_RiverSP_Node_005_103_AS_20231016T083805_20231016T084407_PGD0_01.zip,19,tonghe,42045560,2023-10-16
42243100090661,42243100091,750760854.285,45.96447109,128.7496532,101.4411,0.09308,1084.477893,9.464128,8,1,0,0.00227689173,829.5,2,2,0,-51184.82422,0.02376,204.64574375,SWOT_L2_HR_RiverSP_Node_005_103_AS_20231016T083805_20231016T084407_PGD0_01.zip,19,tonghe,42045560,2023-10-16
42243200030021,42243200031,750760851.567,45.80740308,128.7223756,109.76039,0.0999,167.255074,5.969421,4,1,0,0.0,127.0,1,1,0,-48815.20703,0.04335,200.1879859,SWOT_L2_HR_RiverSP_Node_005_103_AS_20231016T083805_20231016T084407_PGD0_01.zip,13,lianhua,42045708,2023-10-16
42243200030031,42243200031,750760851.533,45.8056132,128.7215628,109.98306,0.1004,148.454512,5.031101,4,1,0,0.03416598551,241.5,1,1,0,-48821.33594,0.04451,208.83850155,SWOT_L2_HR_RiverSP_Node_005_103_AS_20231016T083805_20231016T084407_PGD0_01.zip,13,lianhua,42045708,2023-10-16
42249800030261,42249800031,750626440.527,49.24795414,125.0789527,223.10767,0.11109,270.762462,10.244841,6,1,0,0.0,108.0,1,1,0,20446.94531,0.06512,197.87720681,SWOT_L2_HR_RiverSP_Node_005_060_AS_20231014T191849_20231014T192603_PGD0_01.zip,10,liujiatun,42025877,2023-10-14
42249800030271,42249800031,750626440.52,49.2488522,125.0811126,225.85662,0.11545,221.430346,9.180692,8388614,3,0,0.01281247668,137.0,1,1,0,20175.30078,0.0723,224.09129223,SWOT_L2_HR_RiverSP_Node_005_060_AS_20231014T191849_20231014T192603_PGD0_01.zip,10,liujiatun,42025877,2023-10-14
42249800030281,42249800031,750626440.497,49.25044471,125.0815802,223.50517,0.2331,312.57014,10.107587,2050,1,0,0.02139883206,146.5,1,1,0,20191.17188,0.21502,191.57757288,SWOT_L2_HR_RiverSP_Node_005_060_AS_20231014T191849_20231014T192603_PGD0_01.zip,10,liujiatun,42025877,2023-10-14
42249900150171,42249900151,750626427.995,50.04792872,125.3190533,271.2634,0.09747,171.775336,10.195662,0,0,0,0.0,84.0,1,1,0,-21727.44531,0.03743,178.37263886,SWOT_L2_HR_RiverSP_Node_005_060_AS_20231014T191849_20231014T192603_PGD0_01.zip,9,shihuiyao,42020496,2023-10-14
42249900150181,42249900151,750626427.986,50.04895603,125.3211777,271.35546,0.0942,158.548342,8.240486,0,0,0,0.0,144.0,1,1,0,-21915.61328,0.02781,205.69947398,SWOT_L2_HR_RiverSP_Node_005_060_AS_20231014T191849_20231014T192603_PGD0_01.zip,9,shihuiyao,42020496,2023-10-14
42249900150191,42249900151,750626427.972,50.05011494,125.3232431,271.47495,0.09409,147.855931,8.91175,0,0,0,0.0,159.0,1,1,0,-22093.49609,0.02744,196.11324572,SWOT_L2_HR_RiverSP_Node_005_060_AS_20231014T191849_20231014T192603_PGD0_01.zip,9,shihuiyao,42020496,2023-10-14
43428400030521,43428400031,751145329.443,32.30270654,115.7465629,25.36699,0.10627,94.221632,5.224777,786433,2,0,0.15505685497,171.0,2,2,0,28671.84375,0.05651,213.76200273,SWOT_L2_HR_RiverSP_Node_005_228_AS_20231020T192325_20231020T193117_PGD0_01.zip,6,jiangjiaji,43044098,2023-10-20
43428400030531,43428400031,751145329.453,32.30164409,115.7448087,25.34002,0.1348,44.888869,4.131103,786433,2,0,0.161417465,166.5,2,2,0,28860.875,0.10035,184.13540818,SWOT_L2_HR_RiverSP_Node_005_228_AS_20231020T192325_20231020T193117_PGD0_01.zip,6,jiangjiaji,43044098,2023-10-20
43428400030541,43428400031,751145329.459,32.30098325,115.7436949,25.50783,0.14849,68.467745,3.100035,262149,2,0,0.41465194047,185.0,2,2,0,29016.06836,0.11811,201.93611162,SWOT_L2_HR_RiverSP_Node_005_228_AS_20231020T192325_20231020T193117_PGD0_01.zip,6,jiangjiaji,43044098,2023-10-20
43428700010811,43428700011,751145326.183,32.43786201,115.4162632,26.4704,0.12909,179.118783,3.320426,8388619,3,0,0.78078604683,83.5,1,1,0,56072.73047,0.09254,185.30515388,SWOT_L2_HR_RiverSP_Node_005_228_AS_20231020T192325_20231020T193117_PGD0_01.zip,7,huaibin,43044183,2023-10-20
43428700010821,43428700011,751145326.213,32.43723003,115.4155163,26.82029,0.74115,152.140264,0.359974,8390659,3,0,0.99115599076,122.0,1,1,0,56154.80859,0.73566,229.15779104,SWOT_L2_HR_RiverSP_Node_005_228_AS_20231020T192325_20231020T193117_PGD0_01.zip,7,huaibin,43044183,2023-10-20
43428700020014,43428700024,751145326.211,32.4359736,115.4143948,26.8465,0.13598,169.004956,2.505586,8388613,3,0,0.74806886575,155.5,1,1,0,56316.38281,0.10193,160.81637904,SWOT_L2_HR_RiverSP_Node_005_228_AS_20231020T192325_20231020T193117_PGD0_01.zip,7,huaibin,43044183,2023-10-20
43428700020024,43428700024,751145326.213,32.43543337,115.4131331,27.50238,0.1258,172.215163,3.448851,8388623,3,0,0.4840619726,80.0,1,1,0,56447.76953,0.0879,215.83754013,SWOT_L2_HR_RiverSP_Node_005_228_AS_20231020T192325_20231020T193117_PGD0_01.zip,7,huaibin,43044183,2023-10-20
43428700030011,43428700031,751145326.21,32.43490435,115.4123129,26.60952,0.13314,117.682826,2.458833,8388615,3,0,0.7843625967,94.0,1,1,0,56674.21094,0.09812,154.70692375,SWOT_L2_HR_RiverSP_Node_005_228_AS_20231020T192325_20231020T193117_PGD0_01.zip,7,huaibin,43044183,2023-10-20
43428400030521,43428400031,751106338.016,32.30289516,115.7464989,25.30129,0.12268,108.532516,5.819526,786433,2,0,0.0,171.0,2,2,0,25855.49219,0.08337,213.76200273,SWOT_L2_HR_RiverSP_Node_005_215_AS_20231020T083554_20231020T084611_PGD0_01.zip,6,jiangjiaji,43044098,2023-10-20
43428400030531,43428400031,751106337.996,32.3018751,115.7452193,25.35453,0.13426,165.142388,6.135178,786433,2,0,0.0,166.5,2,2,0,25727.67773,0.09963,184.13540818,SWOT_L2_HR_RiverSP_Node_005_215_AS_20231020T083554_20231020T084611_PGD0_01.zip,6,jiangjiaji,43044098,2023-10-20
43428400030541,43428400031,751106337.979,32.30114087,115.7428114,25.40844,0.19631,91.827076,4.228837,786433,2,0,0.18890105194,185.0,2,2,0,25572.0957,0.17446,201.93611162,SWOT_L2_HR_RiverSP_Node_005_215_AS_20231020T083554_20231020T084611_PGD0_01.zip,6,jiangjiaji,43044098,2023-10-20
43428700020014,43428700024,751106339.323,32.43473447,115.4145026,22.096,0.10155,356.796583,17.350837,9193475,3,0,0.0,155.5,1,1,0,-7419.5752,0.04705,160.81637904,SWOT_L2_HR_RiverSP_Node_005_215_AS_20231020T083554_20231020T084611_PGD0_01.zip,7,huaibin,43044183,2023-10-20
43428700020024,43428700024,751106339.309,32.43444994,115.4130616,22.12603,0.11097,557.829342,16.248285,9191435,3,0,0.01412642837,80.0,1,1,0,-7615.42969,0.06491,215.83754013,SWOT_L2_HR_RiverSP_Node_005_215_AS_20231020T083554_20231020T084611_PGD0_01.zip,7,huaibin,43044183,2023-10-20
43428400030521,43428400031,749342625.367,32.30279513,115.7467162,25.55254,0.09917,119.323051,4.505627,786433,2,0,0.0,171.0,2,2,0,29039.45508,0.04166,213.76200273,SWOT_L2_HR_RiverSP_Node_004_228_AS_20230929T223821_20230929T224613_PGD0_01.zip,6,jiangjiaji,43044098,2023-09-29
43428400030531,43428400031,749342625.38,32.30172089,115.7450125,25.76706,0.10222,144.726239,6.90527,786441,2,0,0.0,166.5,2,2,0,29211.00977,0.04847,184.13540818,SWOT_L2_HR_RiverSP_Node_004_228_AS_20230929T223821_20230929T224613_PGD0_01.zip,6,jiangjiaji,43044098,2023-09-29
43428400030541,43428400031,749342625.385,32.30104968,115.7432504,25.94499,0.1021,118.778985,6.682512,786433,2,0,0.0,185.0,2,2,0,29393.30469,0.0482,201.93611162,SWOT_L2_HR_RiverSP_Node_004_228_AS_20230929T223821_20230929T224613_PGD0_01.zip,6,jiangjiaji,43044098,2023-09-29
43428700010801,43428700011,749342622.078,32.43911836,115.4164502,27.94165,0.14998,139.232586,3.342113,5,1,0,0.5120244355,51.0,1,1,0,56377.21094,0.11998,211.21509427,SWOT_L2_HR_RiverSP_Node_004_228_AS_20230929T223821_20230929T224613_PGD0_01.zip,7,huaibin,43044183,2023-09-29
43428700010811,43428700011,749342622.107,32.43782233,115.4163636,27.19118,0.10528,173.511161,4.067622,13,1,0,0.60255317449,83.5,1,1,0,56430.52344,0.05463,185.30515388,SWOT_L2_HR_RiverSP_Node_004_228_AS_20230929T223821_20230929T224613_PGD0_01.zip,7,huaibin,43044183,2023-09-29
43428700010821,43428700011,749342622.132,32.43687468,115.4154955,27.42302,0.261,157.509906,0.961503,5,1,0,0.9141783194,122.0,1,1,0,56507.66406,0.24499,229.15779104,SWOT_L2_HR_RiverSP_Node_004_228_AS_20230929T223821_20230929T224613_PGD0_01.zip,7,huaibin,43044183,2023-09-29
43428700020014,43428700024,749342622.137,32.43640949,115.4145473,27.64464,0.16193,216.636449,2.816284,8388613,3,0,0.74899822753,155.5,1,1,0,56677.98438,0.13461,160.81637904,SWOT_L2_HR_RiverSP_Node_004_228_AS_20230929T223821_20230929T224613_PGD0_01.zip,7,huaibin,43044183,2023-09-29
43428700020024,43428700024,749342622.137,32.43543181,115.4134136,27.00846,0.11868,149.112182,3.577967,8388613,3,0,0.40786441844,80.0,1,1,0,56804.82812,0.07737,215.83754013,SWOT_L2_HR_RiverSP_Node_004_228_AS_20230929T223821_20230929T224613_PGD0_01.zip,7,huaibin,43044183,2023-09-29
43428400030521,43428400031,749303634.04,32.30315481,115.7468156,25.72786,0.10239,215.834055,6.701636,786441,2,0,0.0,171.0,2,2,0,25372.86133,0.04883,213.76200273,SWOT_L2_HR_RiverSP_Node_004_215_AS_20230929T115050_20230929T120107_PGD0_01.zip,6,jiangjiaji,43044098,2023-09-29
43428400030531,43428400031,749303634.015,32.30166684,115.7444133,25.99425,0.12407,188.529468,7.025795,786437,2,0,0.0,166.5,2,2,0,25238.88086,0.0854,184.13540818,SWOT_L2_HR_RiverSP_Node_004_215_AS_20230929T115050_20230929T120107_PGD0_01.zip,6,jiangjiaji,43044098,2023-09-29
43428400030541,43428400031,749303633.999,32.30149048,115.7430636,26.11032,0.0995,312.451547,9.279571,262153,2,0,0.0,185.0,2,2,0,25070.71875,0.04243,201.93611162,SWOT_L2_HR_RiverSP_Node_004_215_AS_20230929T115050_20230929T120107_PGD0_01.zip,6,jiangjiaji,43044098,2023-09-29
43428700030011,43428700031,749303635.34,32.4362888,115.4123198,33.27382,0.28887,548.946015,17.315543,280591,2,0,0.0,94.0,1,1,0,-7990.79248,0.2745,154.70692375,SWOT_L2_HR_RiverSP_Node_004_215_AS_20230929T115050_20230929T120107_PGD0_01.zip,7,huaibin,43044183,2023-09-29
42241500050101,42241500051,744408188.836,46.83264153,130.3388882,77.85152,0.09193,1041.95064,9.773946,8,1,0,0.0,914.0,2,1,0,-48891.13281,0.01874,221.08645893,SWOT_L2_HR_RiverSP_Node_001_381_AS_20230803T195930_20230803T200556_PGD0_01.zip,18,jiamusi,42037498,2023-08-03
42241500050111,42241500051,744408188.818,46.83191463,130.3356828,77.84683,0.0919,1191.411926,11.187274,8,1,0,0.0,707.0,1,1,0,-49103.75781,0.01857,193.15955945,SWOT_L2_HR_RiverSP_Node_001_381_AS_20230803T195930_20230803T200556_PGD0_01.zip,18,jiamusi,42037498,2023-08-03
42481500090731,42481500091,748052156.47,42.32851412,123.8359882,52.86363,0.09895,91.23965,4.835286,0,0,0,0.0,75.0,1,1,0,42084.49219,0.04112,189.30001422,SWOT_L2_HR_RiverSP_Node_003_394_AS_20230915T001201_20230915T001819_PGD0_01.zip,17,tieling,42059330,2023-09-15
42481500090741,42481500091,748052156.45,42.33003843,123.837509,52.97134,0.09896,101.786476,4.944737,0,0,0,0.0,144.0,1,1,0,41924.03906,0.04114,201.89216108,SWOT_L2_HR_RiverSP_Node_003_394_AS_20230915T001201_20230915T001819_PGD0_01.zip,17,tieling,42059330,2023-09-15
42481500090751,42481500091,748052156.431,42.33142197,123.8389618,52.98408,0.10178,100.076222,5.262951,0,0,0,0.0,165.0,1,1,0,41765.07812,0.04753,218.73534274,SWOT_L2_HR_RiverSP_Node_003_394_AS_20230915T001201_20230915T001819_PGD0_01.zip,17,tieling,42059330,2023-09-15
42243100090641,42243100091,748100019.149,45.96132591,128.756973,102.13879,0.10618,1032.550922,5.022527,8388613,3,0,0.85590180291,849.0,2,2,0,41833.75391,0.05634,190.50755211,SWOT_L2_HR_RiverSP_Node_003_409_AS_20230915T133109_20230915T133648_PGD0_01.zip,19,tonghe,42045560,2023-09-15
42243100090651,42243100091,748100019.136,45.96384477,128.7540837,102.26629,0.12648,1028.61352,2.721946,5,1,0,0.93742154175,799.0,2,2,0,41621.1875,0.08887,201.96998018,SWOT_L2_HR_RiverSP_Node_003_409_AS_20230915T133109_20230915T133648_PGD0_01.zip,19,tonghe,42045560,2023-09-15
42243100090661,42243100091,748100019.113,45.95962315,128.7543794,102.48535,0.12845,1123.849076,3.431356,5,1,0,0.96229879529,829.5,2,2,0,41467.54688,0.09165,204.64574375,SWOT_L2_HR_RiverSP_Node_003_409_AS_20230915T133109_20230915T133648_PGD0_01.zip,19,tonghe,42045560,2023-09-15
42243200030021,42243200031,748100016.402,45.80770908,128.7224393,110.07193,0.09405,176.203271,5.808322,0,0,0,0.07470161689,127.0,1,1,0,44102.78125,0.02729,200.1879859,SWOT_L2_HR_RiverSP_Node_003_409_AS_20230915T133109_20230915T133648_PGD0_01.zip,13,lianhua,42045708,2023-09-15
42243200030031,42243200031,748100016.365,45.80567994,128.7212616,110.20716,0.09521,169.668566,6.242465,8,1,0,0.0,241.5,1,1,0,44070.33984,0.03107,208.83850155,SWOT_L2_HR_RiverSP_Node_003_409_AS_20230915T133109_20230915T133648_PGD0_01.zip,13,lianhua,42045708,2023-09-15
42257000080041,42257000081,748100076.651,49.3683749,128.9395992,108.44611,0.14059,86.941614,3.2445,0,0,0,0.14312994144,80.0,1,1,0,-48040.75,0.108,215.89651995,SWOT_L2_HR_RiverSP_Node_003_409_AS_20230915T133109_20230915T133648_PGD0_01.zip,2,kuerbin,42026066,2023-09-15
42257000080061,42257000081,748100076.587,49.36515378,128.9366415,110.31016,0.49307,29.437683,0.862357,4,1,0,0.67086925616,80.0,1,1,0,-48137.5625,0.48479,217.67957961,SWOT_L2_HR_RiverSP_Node_003_409_AS_20230915T133109_20230915T133648_PGD0_01.zip,2,kuerbin,42026066,2023-09-15
42258000020291,42258000021,748100076.551,49.36402876,128.9313331,108.63833,0.1439,84.562252,1.886072,0,0,0,0.64892422015,142.0,1,1,0,-48527.88672,0.11228,223.19612151,SWOT_L2_HR_RiverSP_Node_003_409_AS_20230915T133109_20230915T133648_PGD0_01.zip,11,shuanghetun,42025887,2023-09-15
42258000020301,42258000021,748100076.519,49.36181129,128.9305435,108.83827,0.19197,111.458465,1.459572,4,1,0,0.84312131956,161.0,1,1,0,-48526.48438,0.16957,187.07321602,SWOT_L2_HR_RiverSP_Node_003_409_AS_20230915T133109_20230915T133648_PGD0_01.zip,11,shuanghetun,42025887,2023-09-15
42258000020311,42258000021,748100076.49,49.36116418,128.9299188,109.12905,0.2928,103.857042,0.821505,2052,1,0,0.93899679658,150.0,1,1,0,-48552.1875,0.27863,199.29503135,SWOT_L2_HR_RiverSP_Node_003_409_AS_20230915T133109_20230915T133648_PGD0_01.zip,11,shuanghetun,42025887,2023-09-15
42440400440881,42440400441,748099939.39,41.74192864,125.9534305,372.0502,0.79783,121.334371,0.798415,10241,1,0,0.92850993781,254.0,1,1,0,-60025.35938,0.79274,200.0409306,SWOT_L2_HR_RiverSP_Node_003_409_AS_20230915T133109_20230915T133648_PGD0_01.zip,3,tonghua,42060702,2023-09-15
42440400440891,42440400441,748099939.408,41.74258167,125.9544646,372.97898,0.13431,258.722221,4.903206,1,1,0,0.11888588988,256.0,1,1,0,-59911.84766,0.0997,188.59632496,SWOT_L2_HR_RiverSP_Node_003_409_AS_20230915T133109_20230915T133648_PGD0_01.zip,3,tonghua,42060702,2023-09-15
42440400440901,42440400441,748099939.433,41.74372516,125.9563835,372.76098,0.11906,184.021239,4.608054,0,0,0,0.02108319191,254.0,1,1,0,-59773.75,0.07795,222.52562473,SWOT_L2_HR_RiverSP_Node_003_409_AS_20230915T133109_20230915T133648_PGD0_01.zip,3,tonghua,42060702,2023-09-15
43210800030561,43210800031,749429014.125,34.72029336,112.9301578,122.02119,0.09329,1854.660034,50.305193,8405006,3,0,0.03122026421,101.0,1,1,0,6573.57129,0.02454,196.54360743,SWOT_L2_HR_RiverSP_Node_004_256_AS_20230930T223912_20230930T224707_PGD0_01.zip,5,heishiguan,43027816,2023-09-30
43210800030571,43210800031,749429014.152,34.71852983,112.9299298,113.37799,0.16544,702.616757,26.734599,18446,1,0,0.04798038881,108.0,1,1,0,6807.09033,0.13882,221.02968111,SWOT_L2_HR_RiverSP_Node_004_256_AS_20230930T223912_20230930T224707_PGD0_01.zip,5,heishiguan,43027816,2023-09-30
43210800190074,43210800194,749429015.525,34.55792248,112.4727754,148.5365,0.1809,-999999999999.0,-999999999999.0,4194304,3,0,0.0,327.0,2,1,0,51606.26953,0.15692,214.72502404,SWOT_L2_HR_RiverSP_Node_004_256_AS_20230930T223912_20230930T224707_PGD0_01.zip,1,longmenzhen,43027970,2023-09-30
43210800200011,43210800201,749429015.554,34.55614674,112.4722833,148.98333,0.17548,119.955657,5.502709,0,0,0,0.0,284.0,1,1,0,51644.14062,0.15065,154.71454696,SWOT_L2_HR_RiverSP_Node_004_256_AS_20230930T223912_20230930T224707_PGD0_01.zip,1,longmenzhen,43027970,2023-09-30
43210800200021,43210800201,749429015.585,34.55480593,112.4720588,148.94345,0.21897,13.675428,1.653633,4,1,0,0.0,189.0,1,1,0,51705.875,0.19962,213.60212559,SWOT_L2_HR_RiverSP_Node_004_256_AS_20230930T223912_20230930T224707_PGD0_01.zip,1,longmenzhen,43027970,2023-09-30
43210800520024,43210800524,749429013.347,34.70992214,112.6060512,113.14577,0.09573,127.947947,5.945551,8388612,3,0,0.01149461444,75.0,1,1,0,36141.04297,0.03261,241.22064436,SWOT_L2_HR_RiverSP_Node_004_256_AS_20230930T223912_20230930T224707_PGD0_01.zip,0,baimasi,43030084,2023-09-30
43210800530011,43210800531,749429013.351,34.70941909,112.6029218,113.59979,0.18932,16.613105,2.843188,4,1,0,0.0,87.0,1,1,0,36412.58594,0.16655,154.11416728,SWOT_L2_HR_RiverSP_Node_004_256_AS_20230930T223912_20230930T224707_PGD0_01.zip,0,baimasi,43030084,2023-09-30
43210800530021,43210800531,749429013.338,34.70968339,112.6019584,113.39501,0.15311,23.376691,2.41761,0,0,0,0.20943882337,155.0,1,1,0,36540.17188,0.12387,214.71661345,SWOT_L2_HR_RiverSP_Node_004_256_AS_20230930T223912_20230930T224707_PGD0_01.zip,0,baimasi,43030084,2023-09-30
43210800030561,43210800031,749390104.908,34.72118803,112.9300487,109.78464,0.26589,80.651972,2.327138,3,1,0,0.6244876613,101.0,1,1,0,-59756.34766,0.25019,196.54360743,SWOT_L2_HR_RiverSP_Node_004_243_AS_20230930T114819_20230930T120118_PGD0_01.zip,5,heishiguan,43027816,2023-09-30
43210800030571,43210800031,749390104.877,34.7199473,112.9300061,92.02625,3.346,60.439083,0.113345,8390663,3,0,0.99811891522,108.0,1,1,0,-59757.91406,3.34479,221.02968111,SWOT_L2_HR_RiverSP_Node_004_243_AS_20230930T114819_20230930T120118_PGD0_01.zip,5,heishiguan,43027816,2023-09-30
42246100030141,42246100031,750712946.373,45.19270865,124.7573415,128.54122,0.09978,365.941605,11.649338,8,1,0,0.0,344.0,1,1,0,-13390.11328,0.04309,185.31239364,SWOT_L2_HR_RiverSP_Node_005_088_AS_20231015T191930_20231015T192532_PGD0_01.zip,16,fuyu,42047860,2023-10-15
42246100030151,42246100031,750712946.392,45.19235689,124.7597391,128.52353,0.10412,365.827245,11.751178,0,0,0,0.0,359.0,1,1,0,-13541.61035,0.05236,190.46374527,SWOT_L2_HR_RiverSP_Node_005_088_AS_20231015T191930_20231015T192532_PGD0_01.zip,16,fuyu,42047860,2023-10-15
42247700020351,42247700021,750712939.238,45.54252487,124.3544758,127.33813,0.09966,437.942184,20.295133,16386,1,0,0.0,254.0,1,1,0,7123.20312,0.04281,212.18780031,SWOT_L2_HR_RiverSP_Node_005_088_AS_20231015T191930_20231015T192532_PGD0_01.zip,20,dalai,42047856,2023-10-15
42247700020361,42247700021,750712939.211,45.54289339,124.3519071,127.28908,0.09371,406.255767,22.586483,16384,1,0,0.0,296.0,1,1,0,7252.16064,0.02612,188.71037019,SWOT_L2_HR_RiverSP_Node_005_088_AS_20231015T191930_20231015T192532_PGD0_01.zip,20,dalai,42047856,2023-10-15
42247700020371,42247700021,750712939.186,45.54407331,124.3496687,127.28751,0.09425,447.975134,19.997747,16384,1,0,0.0,324.0,1,1,0,7414.58594,0.02797,200.98454481,SWOT_L2_HR_RiverSP_Node_005_088_AS_20231015T191930_20231015T192532_PGD0_01.zip,20,dalai,42047856,2023-10-15
42440400440881,42440400441,750713008.159,41.74181915,125.9532659,372.31574,0.13822,168.91939,9.552456,2058,1,0,0.0853812279,254.0,1,1,0,-13475.76172,0.1049,200.0409306,SWOT_L2_HR_RiverSP_Node_005_088_AS_20231015T191930_20231015T192532_PGD0_01.zip,3,tonghua,42060702,2023-10-15
42440400440891,42440400441,750713008.141,41.74254256,125.9545277,372.30117,0.12631,272.422893,9.76125,10,1,0,0.0,256.0,1,1,0,-13681.04102,0.08863,188.59632496,SWOT_L2_HR_RiverSP_Node_005_088_AS_20231015T191930_20231015T192532_PGD0_01.zip,3,tonghua,42060702,2023-10-15
42440400440901,42440400441,750713008.126,41.74408856,125.9559126,376.9279,0.11097,338.34716,9.6215,10,1,0,0.02479265237,254.0,1,1,0,-13765.22363,0.06492,222.52562473,SWOT_L2_HR_RiverSP_Node_005_088_AS_20231015T191930_20231015T192532_PGD0_01.zip,3,tonghua,42060702,2023-10-15
43210800030551,43210800031,750334675.496,34.72217418,112.9310965,109.41618,0.23681,72.099973,2.613688,2,1,0,0.05202810023,87.0,1,1,0,50873.03125,0.21904,201.89307021,SWOT_L2_HR_RiverSP_Node_004_549_AS_20231011T101047_20231011T102355_PGD0_01.zip,5,heishiguan,43027816,2023-10-11
43210800030561,43210800031,750334675.467,34.72092391,112.9302414,109.27505,0.16511,76.391619,2.439472,0,0,0,0.52193664491,101.0,1,1,0,50807.30859,0.13842,196.54360743,SWOT_L2_HR_RiverSP_Node_004_549_AS_20231011T101047_20231011T102355_PGD0_01.zip,5,heishiguan,43027816,2023-10-11
43210800030571,43210800031,750334675.437,34.7194496,112.9294103,110.269,0.78146,69.64713,1.065687,2052,1,0,0.80526757302,108.0,1,1,0,50766.82031,0.77626,221.02968111,SWOT_L2_HR_RiverSP_Node_004_549_AS_20231011T101047_20231011T102355_PGD0_01.zip,5,heishiguan,43027816,2023-10-11
43210800190074,43210800194,750334671.339,34.5575885,112.4722565,148.58877,0.09728,-999999999999.0,-999999999999.0,4194310,3,0,0.0,327.0,2,1,0,13400.51367,0.03693,214.72502404,SWOT_L2_HR_RiverSP_Node_004_549_AS_20231011T101047_20231011T102355_PGD0_01.zip,1,longmenzhen,43027970,2023-10-11
43210800200011,43210800201,750334671.308,34.5561216,112.4720433,148.47177,0.09338,527.048817,19.153354,6,1,0,0.0,284.0,1,1,0,13412.76562,0.0249,154.71454696,SWOT_L2_HR_RiverSP_Node_004_549_AS_20231011T101047_20231011T102355_PGD0_01.zip,1,longmenzhen,43027970,2023-10-11
43210800200021,43210800201,750334671.278,34.5545895,112.4716685,148.56833,0.09328,320.218733,12.768353,6,1,0,0.0,189.0,1,1,0,13437.69141,0.02453,213.60212559,SWOT_L2_HR_RiverSP_Node_004_549_AS_20231011T101047_20231011T102355_PGD0_01.zip,1,longmenzhen,43027970,2023-10-11
