COMID,q50
81001372,0.015102116
81001373,0.0011182117
81001374,0.070914514
81001375,0.0210885
81001376,0.002407671
81001377,0.0007909079
81001378,0.06043277
81001379,0.030824037
81001380,0.05991211
81001381,0.0023233062
81001382,0.033610635
81001383,0.006971167
81001384,0.00498087
81001385,0.0032433488
81001386,0.014617274
81001387,0.0025490858
81001388,0.013636427
81001389,0.021799842
81001390,0.0050788694
81001391,0.011675437
81001392,0.003531252
81001393,0.036264177
81001394,0.0023559702
81001395,0.0066271913
81001396,0.0012422034
81001397,0.0008509514
81001398,0.0011783331
81001399,0.0009351233
81001400,0.010265679
81001401,0.0010999301
81001402,0.02302868
81001403,0.0033900745
81001404,0.01458315
81001405,0.03815875
81001406,0.0016709875
81001407,0.0015895632
81001408,0.0013026415
81001409,0.0038992404
81001410,0.00064020423
81001411,0.0056431787
81001412,0.010496302
81001413,0.0031489702
81001414,0.0009291844
81001415,0.004002261
81001416,0.0013298524
81001417,0.0014681994
81001418,0.0023919272
81001419,0.008256762
81001420,0.013455905
81001421,0.0055295746
81001422,0.021814654
81001423,0.003721668
81001424,0.0016314406
81001425,0.002300107
81001426,0.0042587603
81001427,0.0012417091
81001428,0.010839712
81001429,0.016942631
81001430,0.0026859797
81001431,0.0037990054
81001432,0.0052008433
81001433,0.0013217416
81001434,0.011885251
81001435,0.012138445
81001436,0.0053999606
81001437,0.0042834193
81001438,0.023513993
81001439,0.0050544115
81001440,0.0015158555
81001441,0.003870207
81001442,0.02415967
81001443,0.0023909223
81001444,0.0015933278
81001445,0.017351907
81001446,0.002903294
81001447,0.01219392
81001448,0.005040173
81001449,0.028761268
81001450,0.0044163675
81001451,0.01193009
81001452,0.008027727
81001453,0.0039722538
81001454,0.0017082243
81001455,0.035933685
81001456,0.0037466865
81001457,0.0045296876
81001458,0.0021355234
81001459,0.022980316
81001460,0.05975003
81001461,0.009974168
81001462,0.009509636
81001463,0.0035101492
81001464,0.004192531
81001465,0.0016321974
81001466,0.010085957
81001467,0.014824841
81001468,0.010068537
81001469,0.00087529485
81001470,0.0009750342
81001471,0.0019884754
81001472,0.0077410806
81001473,0.00046043686
81001474,0.031107692
81001475,0.0052611367
81001476,0.0033486146
81001477,0.00732303
81001478,0.0006714088
81001479,0.0010194255
81001480,0.002050528
81001481,0.0028186645
81001482,0.0050901053
81001483,0.0025175419
81001484,0.0014408227
81001485,0.0020575193
81001486,0.0023766211
81001487,0.0008275243
81001488,0.013352387
81001489,0.00079295307
81001490,0.0017535246
81001491,0.0019055288
81001492,0.016380703
81001493,0.01821189
81001494,0.0021669471
81001495,0.0027152789
81001496,0.0024853349
81001497,0.0036636468
81001498,0.0014895438
81001499,0.015116212
81001500,0.002519956
81001501,0.011613622
81001502,0.002588483
81001503,0.013439589
81001504,0.0038918005
81001505,0.0017449826
81001506,0.003863694
81001507,0.0020491502
81001508,0.024701832
81001509,0.0019218444
81001510,0.011756061
81001511,0.00059967657
81001512,0.005521919
81001513,0.004520917
81001514,0.012605279
81001515,0.025414167
81001516,0.0031242978
81001517,0.019169444
81001518,0.0030622443
81001519,0.009531122
81001520,0.004565947
81001521,0.0039519398
81001522,0.004682376
81001523,0.015511125
81001524,0.0048326994
81001525,0.016361568
81001526,0.011391594
81001527,0.002924187
81001528,0.020583116
81001529,0.004537232
81001530,0.0297821
81001531,0.03440906
81001532,0.0099470895
81001533,0.007081152
81001534,0.011950674
81001535,0.0036296123
81001536,0.0036996014
81001537,0.010397511
81001538,0.013776762
81001539,0.0068925335
81001540,0.016188456
81001541,0.0017547025
81001542,0.013480538
81001543,0.004540845
81001544,0.002088789
81001545,0.0059353723
81001546,0.008356408
81001547,0.0032058759
81001548,0.0051143053
81001549,0.010597138
81001550,0.016304301
81001551,0.0014692725
81001552,0.0017479436
81001553,0.001886891
81001554,0.002531048
81001555,0.007990266
81001556,0.015290935
81001557,0.038751397
81001558,0.0020544704
81001559,0.0029172574
81001560,0.0044812565
81001561,0.004401362
81001562,0.008492067
81001563,0.01380123
81001564,0.0017240488
81001565,0.0015404439
81001566,0.0027640173
81001567,0.0070230295
81001568,0.011579842
81001569,0.00834382
81001570,0.002068655
81001571,0.00176954
81001572,0.0073349914
81001573,0.009600598
81001574,0.004535036
81001575,0.008065496
81001576,0.0010675242
81001577,0.0016772933
81001578,0.0022729863
81001579,0.0036763216
81001580,0.0020084446
81001581,0.0012861493
81001582,0.0044285585
81001583,0.006088853
81001584,0.014322883
81001585,0.012024995
81001586,0.0045915153
81001587,0.015457431
81001588,0.0016372757
81001589,0.0020651876
81001590,0.0021500792
81001591,0.0066304584
81001592,0.012808323
81001593,0.002888472
81001594,0.0020676558
81001595,0.0052550593
81001596,0.004954851
81001597,0.0088319965
81001598,0.008920285
81001599,0.0032718643
81001600,0.008144713
81001601,0.0049794065
81001602,0.0028257621
81001603,0.006068365
81001604,0.003896408
81001605,0.0032558795
81001606,0.0044174357
81001607,0.0040803854
81001608,0.0020474205
81001609,0.010471498
81001610,0.0043737423
81001611,0.0015204049
81001612,0.00362227
81001613,0.0027140724
81001614,0.0014082771
81001615,0.0046201423
81001616,0.00072571455
81001617,0.0034383168
81001618,0.006696039
81001619,0.0021278874
81001620,0.0027790056
81001621,0.0056480966
81001622,0.00099929
81001623,0.0022498136
81001624,0.0058025243
81001625,0.0008130736
81001626,0.0017663891
81001627,0.010901133
81001628,0.011866329
81001629,0.0016185978
81001630,0.001953587
81001631,0.0072029703
81001632,0.001763769
81001633,0.001925129
81001634,0.00070508436
81001635,0.0014481565
81001636,0.0022486083
81001637,0.0023307218
81001638,0.0024564052
81001639,0.0019881178
81001640,0.0017350941
81001641,0.0034586666
81001642,0.0019083102
81001643,0.0062422585
81001644,0.0037722862
81001645,0.008984525
81001646,0.0016369214
81001647,0.0022126383
81001648,0.0018861617
81001649,0.0047839275
81001650,0.0011210527
81001651,0.0020176747
81001652,0.0067505836
81001653,0.0031285994
81001654,0.004156701
81001655,0.001869342
81001656,0.0015464969
81001657,0.0018401069
81001658,0.003591017
81001659,0.0036677038
81001660,0.0022221843
81001661,0.002545862
81001662,0.0062088766
81001663,0.0026418199
81001664,0.0026264852
81001665,0.00056586176
81001666,0.0028545884
81001667,0.0029300367
81001668,13.463759
81001669,13.025594
81001670,12.354846
81001671,11.107579
81001672,9.834805
81001673,9.598311
81001674,9.260582
81001675,9.070448
81001676,8.49783
81001677,3.71847
81001678,114.2918
81001679,114.034
81001680,97.144745
81001681,97.06544
81001682,96.72362
81001683,96.61195
81001684,96.15564
81001685,95.98549
81001686,95.65196
81001687,95.967804
81001688,94.44463
81001689,93.863205
81001690,93.5467
81001691,90.86717
81001692,90.25483
81001693,0.6362639
81001694,0.50319636
81001695,0.33869055
81001696,0.028074618
81001697,0.020776901
81001698,0.19188906
81001699,1.452891
81001700,1.2019867
81001701,1.1284736
81001702,1.059581
81001703,0.92773074
81001704,0.23559026
81001705,0.16614085
81001706,7.091662
81001707,6.895196
81001708,6.8088026
81001709,6.703143
81001710,6.558213
81001711,6.431625
81001712,6.288292
81001713,6.0686307
81001714,5.869832
81001715,5.777588
81001716,0.083855666
81001717,0.07354968
81001718,0.04273291
81001719,4.6034102
81001720,13.202326
81001721,12.676697
81001722,7.2523847
81001723,4.21212
81001724,12.597853
81001725,9.970279
81001726,3.4858844
81001727,9.826317
81001728,6.9531684
81001729,3.1289847
81001730,2.7098742
81001731,6.66142
81001732,9.767878
81001733,8.9435425
81001734,2.4513464
81001735,6.5613513
81001736,8.755418
81001737,8.603285
81001738,0.020787705
81001739,6.0384216
81001740,8.349471
81001741,5.4026012
81001742,5.324551
81001743,1.3115356
81001744,12.999248
81001745,4.379847
81001746,12.895336
81001747,1.2042615
81001748,1.0794847
81001749,4.193652
81001750,1.0446718
81001751,12.795793
81001752,8.261334
81001753,8.029983
81001754,12.618179
81001755,7.9487925
81001756,7.5525427
81001757,3.9031785
81001758,12.417582
81001759,4.334119
81001760,7.511339
81001761,0.27647957
81001762,14.301639
81001763,0.020696474
81001764,7.3272424
81001765,13.595651
81001766,7.7429433
81001767,0.00864326
81001768,12.941764
81001769,3.4299023
81001770,0.058570042
81001771,12.811741
81001772,0.004622149
81001773,0.1973442
81001774,0.009068407
81001775,0.0044817002
81001776,7.1349044
81001777,3.2129521
81001778,4.243188
81001779,12.517779
81001780,6.8323464
81001781,8.553354
81001782,8.456073
81001783,8.247015
81001784,6.5641193
81001785,6.2731266
81001786,1.1731888
81001787,5.410016
81001788,1.0963018
81001789,5.2588034
81001790,1.0239347
81001791,0.9490203
81001792,5.096791
81001793,4.847331
81001794,0.75176877
81001795,4.7583847
81001796,0.612411
81001797,4.684888
81001798,0.57409424
81001799,4.3709054
81001800,4.08338
81001801,3.9506135
81001802,0.29891476
81001803,3.9804957
81001804,0.46037108
81001805,0.5526389
81001806,0.4515759
81001807,0.38561565
81001808,0.35825783
81001809,0.1021377
81001810,2.2080207
81001811,0.30292898
81001812,0.07842227
81001813,1.0140544
81001814,0.8833321
81001815,0.83545935
81001816,2.0570812
81001817,0.06509629
81001818,0.24232389
81001819,0.04912922
81001820,0.9547407
81001821,1.8783134
81001822,0.81015754
81001823,0.1887176
81001824,0.7056401
81001825,0.06066228
81001826,1.1712615
81001827,0.1386193
81001828,0.64924264
81001829,0.04026623
81001830,0.43920898
81001831,0.021632137
81001832,0.071298316
81001833,1.8854665
81001834,0.12143511
81001835,0.75262
81001836,0.08372953
81001837,0.23153755
81001838,1.7349751
81001839,0.41290835
81001840,0.6102369
81001841,0.16629498
81001842,0.06296627
81001843,0.8065743
81001844,0.5176337
81001845,1.6348779
81001846,1.2393985
81001847,1.699172
81001848,0.44208136
81001849,0.05395613
81001850,0.050419778
81001851,0.05533931
81001852,2.1231294
81001853,1.2088146
81001854,0.7432087
81001855,0.24370946
81001856,0.00609599
81001857,0.045729477
81001858,0.16960448
81001859,1.0990708
81001860,0.01180605
81001861,1.776495
81001862,0.10448018
81001863,0.09136547
81001864,0.10065511
81001865,0.03882422
81001866,0.019972503
81001867,0.027847579
81001868,0.4663172
81001869,0.3769463
81001870,0.038755268
81001871,0.01618867
81001872,0.014920197
81001873,0.40440896
81001874,0.0906762
81001875,0.007722051
81001876,0.03126596
81001877,0.037540253
81001878,0.022404203
81001879,0.014367615
81001880,0.04151104
81001881,0.010127729
81001882,0.016362453
81001883,0.00995218
81001884,0.0038163261
81001885,0.03399903
81001886,0.01008894
81001887,0.07480038
81001888,0.002116145
81001889,0.017354384
81001890,0.005151738
81001891,0.0028886977
81001892,0.07021122
81001893,0.19942635
81001894,0.0021986486
81001895,0.91379493
81001896,0.008559597
81001897,0.007972997
81001898,0.013694621
81001899,0.0029974717
81001900,0.0057393643
81001901,0.0012149897
81001902,0.0015159235
81001903,0.007028823
81001904,0.0009473514
81001905,0.00079760904
81001906,0.517531
81001907,0.47543868
81001908,0.38377202
81001909,0.3537668
81001910,0.30035424
81001911,0.27436918
81001912,0.22798666
81001913,0.20170021
81001914,0.48811063
81001915,0.4614192
81001916,0.15498562
81001917,0.66954273
81001918,0.19866288
81001919,0.18615904
81001920,0.41485572
81001921,0.12823889
81001922,0.16992764
81001923,0.09434371
81001924,0.5794281
81001925,0.31613073
81001926,0.079283826
81001927,0.42901823
81001928,0.17151636
81001929,0.1635739
81001930,0.12576292
81001931,0.27829182
81001932,0.71083146
81001933,0.65596884
81001934,0.11602982
81001935,0.13635182
81001936,0.2613622
81001937,0.5883833
81001938,0.09298563
81001939,0.110294074
81001940,0.18049316
81001941,0.12934887
81001942,0.064477876
81001943,0.075879395
81001944,0.55476934
81001945,0.10289882
81001946,0.0654334
81001947,0.34915212
81001948,0.36927846
81001949,0.56454694
81001950,0.23552471
81001951,0.16285366
81001952,0.18450159
81001953,0.06590183
81001954,0.054038987
81001955,0.044810273
81001956,0.15015644
81001957,0.036503207
81001958,0.15204743
81001959,0.08064782
81001960,0.12729731
81001961,0.04000596
81001962,0.07414448
81001963,0.0408833
81001964,0.12452985
81001965,0.02190574
81001966,0.043741204
81001967,0.08738504
81001968,0.037604522
81001969,0.20228696
81001970,0.038380053
81001971,0.1079128
81001972,0.51649696
81001973,0.044507205
81001974,0.32185814
81001975,0.11484069
81001976,0.04792781
81001977,0.040352583
81001978,0.13944425
81001979,0.047660246
81001980,0.06038127
81001981,0.081413426
81001982,0.014767418
81001983,0.15036944
81001984,0.03273875
81001985,0.016005449
81001986,0.039760467
81001987,0.038449183
81001988,0.06670722
81001989,0.015310481
81001990,0.016117314
81001991,0.17592505
81001992,0.021835601
81001993,0.028081646
81001994,0.012244173
81001995,0.009464533
81001996,0.017967844
81001997,0.017012095
81001998,0.036182076
81001999,0.01988352
81002000,0.014963291
81002001,0.2553597
81002002,0.14555416
81002003,0.01547839
81002004,0.01891991
81002005,0.25855476
81002006,0.05646158
81002007,0.025190955
81002008,0.0077041495
81002009,0.05587116
81002010,0.01391221
81002011,0.018295871
81002012,0.03748209
81002013,0.11021184
81002014,0.009184556
81002015,0.03632717
81002016,0.046861157
81002017,0.007854342
81002018,0.014267861
81002019,0.004529485
81002020,0.18309422
81002021,0.009792829
81002022,0.0071660276
81002023,0.008251766
81002024,0.03118705
81002025,0.08139568
81002026,0.025371458
81002027,0.008249006
81002028,0.04068765
81002029,0.0028301594
81002030,0.011341078
81002031,0.009255642
81002032,0.014768634
81002033,0.0034225855
81002034,0.012328246
81002035,0.0050933817
81002036,0.0045691095
81002037,0.02275461
81002038,0.016076058
81002039,0.008171982
81002040,0.0077861017
81002041,0.008302129
81002042,0.046173904
81002043,0.003226081
81002044,0.014195495
81002045,0.00828038
81002046,0.019394364
81002047,0.005359304
81002048,0.0042276774
81002049,0.014323868
81002050,0.032054894
81002051,0.01399148
81002052,0.0056166016
81002053,0.06798334
81002054,0.06488801
81002055,0.004006652
81002056,0.0058445944
81002057,0.0017873592
81002058,0.005579174
81002059,0.024972219
81002060,0.0019944676
81002061,0.21166691
81002062,0.004435631
81002063,0.028034993
81002064,0.0051056813
81002065,0.0036909126
81002066,0.023399223
81002067,0.08219409
81002068,0.11080423
81002069,0.008210224
81002070,0.0027738425
81002071,0.021561917
81002072,0.009322708
81002073,0.0069275773
81002074,0.012711916
81002075,0.0015814202
81002076,0.0062933783
81002077,0.02003749
81002078,0.034030464
81002079,0.0031474337
81002080,0.0026928585
81002081,0.004188948
81002082,0.009666291
81002083,0.0028050996
81002084,0.0048221163
81002085,0.0049048057
81002086,0.001910183
81002087,0.006199017
81002088,0.017843578
81002089,0.0014756054
81002090,0.0035184585
81002091,0.011081655
81002092,0.00330095
81002093,0.00077619567
81002094,0.03384448
81002095,0.0042638364
81002096,0.0057376623
81002097,0.008744969
81002098,0.00693607
81002099,0.010838103
81002100,0.0024720929
81002101,0.0031175492
81002102,0.00675013
81002103,0.014846324
81002104,0.010810397
81002105,0.018943308
81002106,0.0079980865
81002107,0.09087515
81002108,0.03575128
81002109,0.0060013123
81002110,0.001446714
81002111,0.0024980495
81002112,0.042374995
81002113,0.0042513926
81002114,0.23429346
81002115,0.0023478307
81002116,0.01564265
81002117,0.0037375758
81002118,0.050794516
81002119,0.15934661
81002120,0.014306921
81002121,0.0011367372
81002122,0.011925259
81002123,0.0011994236
81002124,0.0465818
81002125,0.0015813162
81002126,0.0037855108
81002127,0.013673625
81002128,0.006232027
81002129,0.0040671225
81002130,0.014189462
81002131,0.00494861
81002132,0.009935691
81002133,0.017189689
81002134,0.013366943
81002135,1.1979342e-05
81002136,0.014944524
81002137,0.027764548
81002138,0.015595452
81002139,0.006614624
81002140,0.0028280916
81002141,0.13615325
81002142,0.03550146
81002143,0.038371257
81002144,0.004669526
81002145,0.0005012216
81002146,0.055205274
81002147,0.0019818903
81002148,0.017037831
81002149,0.009897452
81002150,0.0009778157
81002151,0.00474947
81002152,0.0031416442
81002153,0.007796596
81002154,0.0062351567
81002155,0.30326205
81002156,0.00568092
81002157,0.0030086867
81002158,0.0017150969
81002159,0.009485959
81002160,0.0031173185
81002161,0.0016963532
81002162,0.004859554
81002163,0.001928028
81002164,0.0034553846
81002165,0.048913807
81002166,0.007402138
81002167,0.002353776
81002168,0.01009747
81002169,0.011884531
81002170,0.0145118
81002171,0.0066262987
81002172,0.005973984
81002173,0.0024209386
81002174,0.008958957
81002175,0.004820097
81002176,0.038017955
81002177,0.003884635
81002178,0.007393275
81002179,0.003882344
81002180,0.004532876
81002181,0.004667227
81002182,0.0040775123
81002183,0.02771257
81002184,0.005428465
81002185,0.010004717
81002186,0.03379111
81002187,0.0046763895
81002188,0.0013372822
81002189,0.012161814
81002190,0.002695305
81002191,0.008013286
81002192,0.01658651
81002193,0.012665287
81002194,0.0048997286
