stationid,date,width,area_hypso,qobs,Q_est,kge,nse,nrmse
China_61304300,1993-01-27,69.8638137239435,34.99779789205026,15.890509,36.41051517103524,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1993-09-24,62.28726009335867,29.1543386142583,61.7366,28.98898366936035,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1994-08-26,90.77095500573334,54.098036615602254,125.62027,63.19242979158518,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1995-05-09,73.54424582621999,38.04515810612165,88.2562,40.43837309038746,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1997-11-06,66.37731828820992,32.23625743245597,42.839905,32.85148775842948,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1998-10-24,55.81900402030903,24.63007570717877,22.761992,23.545902486861134,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1998-11-09,68.14208172899613,33.6188484897915,31.45891,34.62222255591839,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1998-12-11,73.7598462886968,38.22801840855274,10.114194,40.683358155008904,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1999-11-20,74.94341749393324,39.23914326605587,30.814693,42.04399901142658,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1999-12-22,75.1725788942043,39.43706137616821,48.422955,42.31182548394477,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,2000-03-27,76.67539520547507,40.744948871529886,64.635574,44.09060908871338,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,2000-05-14,66.40111727276623,32.254755580514924,85.89423,32.875054845649444,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,2000-07-17,70.00006967521597,35.10826578306883,40.26304,36.554748434163045,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,2000-08-26,54.83803469169597,23.981927613818634,36.075634,22.790090173452537,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,2000-11-06,68.00776178236633,33.51264432386152,36.504955,34.48545756894993,0.20889007350116784,0.18955556205543134,0.5648809974386948
