COMID,Unnamed: 0,node_id,lat,lon,time,wse,wse_u,width,width_u,stationid,node_data_num,width_u_r
82008607,585,82218000090251,65.23817086,-128.5631119,774462580.894,291.96239,0.10615,181.585841,5.694389,GRDC_4208120,71,0.031359212638170396
82008607,78,82218000090251,65.23819779,-128.563638,774690253.566,291.83635,0.09807,141.545927,9.524462,GRDC_4208120,71,0.06728884540775235
82008607,7,82218000090251,65.23821483,-128.5633258,775634830.016,292.13299,0.09873,187.363735,6.026124,GRDC_4208120,71,0.032162702136568744
82008607,212,82218000090251,65.23822937,-128.5636581,750940977.776,291.6952,0.09914,149.256173,4.494878,GRDC_4208120,71,0.03011518994259621
82008607,322,82218000090251,65.23826862,-128.5632553,751027418.632,291.81972,0.10559,186.577262,5.571028,GRDC_4208120,71,0.02985909397684269
82008607,455,82218000090251,65.23826827,-128.5634527,750396963.203,291.7342,0.09677,183.617429,7.057408,GRDC_4208120,71,0.038435392753484204
82008607,6,82218000090251,65.23825202,-128.5640226,749452386.752,291.79533,0.09732,145.354042,8.551463,GRDC_4208120,71,0.05883195872874317
82008688,40,82219000420221,65.29625376,-127.6799001,744044281.824,108.00094,0.12631,44.630766,4.426137,Canada_10KB001,55,0.0991723287922058
82008688,1,82219000420221,65.29649837,-127.6800076,744588296.441,108.05615,0.17226,73.701931,1.953798,Canada_10KB001,55,0.026509454684436964
82008688,182,82219000420221,65.29643348,-127.6798306,744674737.358,108.05671,0.11459,78.5234,3.86978,Canada_10KB001,55,0.049281870117697406
82008688,109,82219000420221,65.29658757,-127.6796677,746477441.901,108.22031,0.1134,88.842142,4.117245,Canada_10KB001,55,0.04634337834853194
82008688,50,82219000420221,65.29630067,-127.6798188,747649693.27,108.06303,0.12751,29.905266,2.440721,Canada_10KB001,55,0.08161509080039615
82008688,2,82219000420221,65.29664516,-127.6796613,752743683.432,107.79232,0.11148,632.965123,24.986324,Canada_10KB001,55,0.039475040712472244
82008688,425,82219000420221,65.29645144,-127.6788177,753057805.437,108.00741,0.14396,51.929535,4.97003,Canada_10KB001,55,0.09570719244838222
82008688,536,82219000420221,65.29637495,-127.6789756,767479444.533,108.24384,0.15203,95.305936,6.885776,Canada_10KB001,55,0.07224918288405456
82008688,646,82219000420221,65.29647537,-127.6801148,768337571.064,108.5646,0.16507,153.37785,3.875071,Canada_10KB001,55,0.025264867123903485
82008688,269,82219000420221,65.29642102,-127.6794661,769282148.906,108.34679,0.09691,188.40757,13.732505,Canada_10KB001,55,0.07288722528505623
82008688,673,82219000420221,65.29641762,-127.6789896,769912602.546,108.34182,0.14383,49.98958,3.159179,Canada_10KB001,55,0.06319675020274225
82008688,226,82219000420221,65.29643598,-127.6798593,771715309.148,108.27082,0.10814,106.498686,4.867875,Canada_10KB001,55,0.045708310429294866
82008688,377,82219000420221,65.29682017,-127.6807098,771942981.807,107.97333,0.27146,99.566988,0.916991,Canada_10KB001,55,0.009209789493682384
82008688,22,82219000420221,65.29650241,-127.6799105,773431570.521,108.85716,0.14661,96.262801,3.775644,Canada_10KB001,55,0.03922225367200773
82008688,621,82219000420221,65.29661668,-127.6798823,773745684.386,108.96835,0.11632,97.738958,4.308408,Canada_10KB001,55,0.04408076460156246
82008688,108,82219000420221,65.2966717,-127.6799649,773832125.485,109.4204,0.23646,73.98859,1.931912,Canada_10KB001,55,0.026110944944348853
82008688,79,82219000420221,65.29635787,-127.6799232,774690262.726,108.06563,0.19723,17.225339,1.101644,Canada_10KB001,55,0.06395485162875458
82008688,308,82219000420221,65.29671877,-127.6804819,775548389.8,108.67427,0.19051,142.437291,2.997324,Canada_10KB001,55,0.021043112930306994
82008688,213,82219000420221,65.29646874,-127.6798806,750940978.123,107.92146,0.09583,481.787467,19.01689,Canada_10KB001,55,0.039471533202004194
82012264,7,82234000070521,63.92415034,-125.2882273,743730189.017,240.01617,0.09602,241.370792,13.396566,Canada_10HB005,61,0.05550201782492391
82012264,70,82234000070521,63.92419148,-125.2882935,743871389.398,239.66307,0.09809,334.59419,8.576888,Canada_10HB005,61,0.025633702725083182
82012264,2,82234000070521,63.92410516,-125.2881271,744588326.431,239.48681,0.10363,312.354153,7.562995,Canada_10HB005,61,0.024212884404965794
82012264,284,82234000070521,63.92407616,-125.2881506,744815958.971,239.06664,0.09601,531.776807,7.611021,Canada_10HB005,61,0.014312435028780789
82012264,68,82234000070521,63.92403471,-125.2879176,746391030.864,239.24333,0.09913,255.182982,7.382446,Canada_10HB005,61,0.028930009133602802
82012264,336,82234000070521,63.92405474,-125.2881042,746618663.7,239.23038,0.09338,547.37226,7.006531,Canada_10HB005,61,0.012800303398641357
82012264,92,82234000070521,63.92404866,-125.2882146,747335600.811,239.29599,0.09622,286.00997,17.69891,Canada_10HB005,61,0.06188214347912417
82012264,500,82234000070521,63.92400432,-125.2879959,748193737.274,239.02556,0.09909,312.603062,7.685577,Canada_10HB005,61,0.024585738062924026
82012264,124,82234000070521,63.92409904,-125.2881158,748421369.46,238.97666,0.09396,499.915152,7.521592,Canada_10HB005,61,0.015045737201420132
82012264,229,82234000070521,63.92421992,-125.2882219,749279504.241,239.11034,0.10056,256.02041,10.057908,Canada_10HB005,61,0.039285571021466605
82012264,687,82234000070521,63.9241261,-125.287794,751799143.935,238.97865,0.10933,286.914967,5.892106,Canada_10HB005,61,0.02053607053549075
82012264,59,82234000070521,63.92407162,-125.2881402,752026776.72,238.81831,0.09893,415.706608,6.002152,Canada_10HB005,61,0.014438432982523095
82012264,3,82234000070521,63.92416587,-125.2882724,752743713.389,238.72715,0.09742,294.823349,15.070668,Canada_10HB005,61,0.05111762026690769
82012264,185,82234000070521,63.9242002,-125.2880119,752884913.409,238.73914,0.10809,208.982953,9.038631,Canada_10HB005,61,0.04325056599233718
82012264,13,82234000070521,63.92444723,-125.287687,753601849.025,238.87949,0.18588,263.127208,4.955191,Canada_10HB005,61,0.018831921782866332
82012264,587,82234000070521,63.92413494,-125.2882268,753829481.872,238.93128,0.1036,432.923707,5.908538,Canada_10HB005,61,0.013647989020846116
82012264,181,82234000070521,63.92409765,-125.2881047,754546418.851,239.25701,0.09718,241.289587,15.216168,Canada_10HB005,61,0.06306185106943715
82012264,638,82234000070521,63.92433936,-125.2877293,754687618.935,239.02868,0.14099,150.970583,9.195673,Canada_10HB005,61,0.060910362914873284
82012264,347,82234000070521,63.92434571,-125.2867651,755404554.336,240.06949,0.25283,515.439869,9.471808,Canada_10HB005,61,0.0183761648441673
82012264,613,82234000070521,63.92425467,-125.2885598,755632186.3,239.56096,0.10234,539.614032,7.782615,Canada_10HB005,61,0.014422558603887456
82012264,72,82234000070521,63.92431062,-125.2881548,756349122.517,240.0941,0.10693,247.891061,13.978287,Canada_10HB005,61,0.056388830414502114
82012264,47,82234000070521,63.92429919,-125.2883765,757434892.678,240.02803,0.11588,528.688659,8.158842,Canada_10HB005,61,0.01543222435569589
82012264,275,82234000070521,63.92413999,-125.2883292,761040302.744,239.97469,0.11948,498.303598,6.947011,Canada_10HB005,61,0.013941322173636
82012264,123,82234000070521,63.92439989,-125.2884494,762843007.616,239.70867,0.13029,306.079027,7.317418,Canada_10HB005,61,0.023906956552106395
82012264,156,82234000070521,63.9240465,-125.2885675,764645711.058,239.75531,0.13131,453.65874,5.818581,Canada_10HB005,61,0.012825898603871271
82012264,334,82234000070521,63.92431711,-125.2885431,767165352.745,240.13519,0.11003,319.452165,12.354482,Canada_10HB005,61,0.03867396547461183
82012264,181,82234000070521,63.92402011,-125.2885654,767306552.73,240.19066,0.12748,257.503656,7.567573,Canada_10HB005,61,0.02938821575410953
82012264,118,82234000070521,63.92391592,-125.2882386,768023486.864,239.95684,0.14978,277.964626,7.471779,Canada_10HB005,61,0.02688032325379417
82012264,228,82234000070521,63.92419156,-125.2881489,768251119.569,240.5414,0.09816,380.999211,7.676603,Canada_10HB005,61,0.020148606029527973
82012264,289,82234000070521,63.92401942,-125.2880609,768968056.748,238.91945,0.09299,238.9446,17.043537,Canada_10HB005,61,0.07132840415728164
82012264,531,82234000070521,63.9241031,-125.2881426,769109256.873,238.97474,0.09476,220.948149,9.121086,Canada_10HB005,61,0.041281567830649714
82012264,782,82234000070521,63.92404803,-125.2880762,769826191.817,239.2127,0.10065,264.219929,7.30527,Canada_10HB005,61,0.027648444338201305
82012264,615,82234000070521,63.92403719,-125.2880306,770053824.528,238.94177,0.09429,448.444709,7.630738,Canada_10HB005,61,0.017016006314392706
82012264,83,82234000070521,63.92403161,-125.2881951,770770762.568,239.19733,0.09585,239.426479,13.189945,Canada_10HB005,61,0.05508975053673992
82012264,457,82234000070521,63.92408071,-125.2882213,770911962.897,239.39935,0.09473,290.778166,8.614158,Canada_10HB005,61,0.029624500761174757
82012264,650,82234000070521,63.92413079,-125.2881712,771628898.302,239.48953,0.10739,281.131529,7.853877,Canada_10HB005,61,0.027936663767086756
82012264,333,82234000070521,63.92401858,-125.2881392,771856530.586,239.46741,0.09462,529.020476,7.556265,Canada_10HB005,61,0.014283501948986942
82012264,4,82234000070521,63.92419511,-125.2880674,772714666.016,239.83133,0.0982,310.733874,10.743068,Canada_10HB005,61,0.03457321167372952
82012264,23,82234000070521,63.92413405,-125.2883601,773431600.511,239.73609,0.10481,319.157601,9.020629,Canada_10HB005,61,0.028263870174910857
82012264,450,82234000070521,63.92413995,-125.2881256,773659232.922,239.63753,0.09429,571.708532,7.474464,Canada_10HB005,61,0.01307390668782253
82012264,759,82234000070521,63.92413673,-125.2881683,774376170.269,239.29666,0.09603,236.586638,11.741402,Canada_10HB005,61,0.04962833953454295
82012264,652,82234000070521,63.92417351,-125.2881262,774517370.473,239.23039,0.09609,291.421596,9.577378,Canada_10HB005,61,0.032864338578394166
82012264,511,82234000070521,63.92396496,-125.2879455,775234306.532,239.13129,0.10059,282.809189,7.520725,Canada_10HB005,61,0.026592930118688612
82012264,291,82234000070521,63.92392793,-125.2879633,775461938.637,240.63197,0.09465,451.317365,7.106032,Canada_10HB005,61,0.015745088824579128
82012264,69,82234000070521,63.92420562,-125.288142,751082208.165,239.0735,0.09429,261.401079,11.126096,Canada_10HB005,61,0.042563313214173844
82012264,214,82234000070521,63.92407509,-125.287928,750941008.084,239.01687,0.09356,206.74195,15.767888,Canada_10HB005,61,0.07626844963008232
82012264,421,82234000070521,63.92406692,-125.2880415,750224071.358,238.95733,0.09471,542.686732,7.929247,Canada_10HB005,61,0.014611094269391499
82012264,347,82234000070521,63.92406278,-125.2880806,749996438.542,238.96183,0.10322,234.463408,9.101857,Canada_10HB005,61,0.0388199466929185
82019447,12,82242100050411,61.25922446,-124.0725614,743730238.504,236.00575,0.11944,182.313683,4.16658,GRDC_4208220,46,0.02285390724074177
82019447,3,82242100050411,61.25905143,-124.0726903,743784908.707,237.08829,0.10754,162.538907,5.287479,GRDC_4208220,46,0.032530543594709915
82019447,97,82242100050411,61.25910408,-124.0725497,747335650.301,236.19482,0.13489,178.177616,4.094166,GRDC_4208220,46,0.02297800415064483
82019447,273,82242100050411,61.25902646,-124.072746,747390320.427,236.056,0.11466,152.934536,4.762672,GRDC_4208220,46,0.03114189982568751
82019447,75,82242100050411,61.25906876,-124.0727668,749193023.929,235.91161,0.11436,147.925706,4.38506,GRDC_4208220,46,0.029643664502774118
82019447,663,82242100050411,61.25877165,-124.073326,752798432.93,237.20699,0.32721,177.800928,1.092197,GRDC_4208220,46,0.006142808208515088
82019447,564,82242100050411,61.25941533,-124.0727993,754601138.422,237.3097,0.31335,193.11465,1.462693,GRDC_4208220,46,0.0075742208061377
82019447,87,82242100050411,61.25904256,-124.0723422,755459273.808,236.8035,0.10173,435.135902,17.143735,GRDC_4208220,46,0.03939857621768934
82019447,8,82242100050411,61.25933337,-124.0726011,756403842.193,237.44413,0.16688,169.704293,3.283623,GRDC_4208220,46,0.01934908623672826
82019447,47,82242100050411,61.25849513,-124.071963,757261979.869,236.62619,0.20207,369.516776,16.025887,GRDC_4208220,46,0.04336984960054967
82019447,219,82242100050411,61.25881917,-124.0732977,758206547.795,236.94239,0.2913,170.776362,1.853687,GRDC_4208220,46,0.010854470597049023
82019447,80,82242100050411,61.25914437,-124.0728895,759954584.119,236.61058,0.1859,150.623741,4.370138,GRDC_4208220,46,0.029013606825765932
82019447,519,82242100050411,61.2592346,-124.0726675,760009254.078,236.52601,0.13802,172.543749,4.403465,GRDC_4208220,46,0.0255208607991936
82019447,585,82242100050411,61.25905097,-124.0729132,761757289.172,236.86954,0.26182,161.833279,4.62574,GRDC_4208220,46,0.028583366960018158
82019447,200,82242100050411,61.25927483,-124.0726855,761811959.184,236.04062,0.16666,129.932128,3.197878,GRDC_4208220,46,0.02461191122799128
82019447,247,82242100050411,61.25876572,-124.0725898,763559991.81,236.73905,0.30578,164.208446,4.753855,GRDC_4208220,46,0.028950124770074248
82019447,261,82242100050411,61.25924682,-124.0728809,763614661.729,236.27789,0.1924,148.132115,3.037077,GRDC_4208220,46,0.020502488606201297
82019447,339,82242100050411,61.2590508,-124.0724284,767165402.232,236.10868,0.15001,158.104005,2.820352,GRDC_4208220,46,0.017838586694878478
82019447,427,82242100050411,61.25906015,-124.0726872,767220072.338,235.42101,0.13564,174.949071,3.191687,GRDC_4208220,46,0.018243520710092824
82019447,294,82242100050411,61.25906833,-124.0727486,768968106.236,236.15361,0.13342,172.019361,4.018154,GRDC_4208220,46,0.023358731113993617
82019447,559,82242100050411,61.25912057,-124.0726807,769022776.369,235.67281,0.10497,160.424568,5.033888,GRDC_4208220,46,0.031378535487158056
82019447,361,82242100050411,61.25948625,-124.0727026,769880911.248,236.00356,0.1008,68.273573,6.186009,GRDC_4208220,46,0.09060619985422472
82019447,88,82242100050411,61.25911612,-124.0726541,770770812.062,236.29954,0.12333,186.65226,4.311299,GRDC_4208220,46,0.02309802731560818
82019447,413,82242100050411,61.25909745,-124.0728021,770825482.216,236.54053,0.11387,170.136801,5.079207,GRDC_4208220,46,0.029853664640138618
82019447,230,82242100050411,61.25892209,-124.0726214,771715380.035,237.95087,0.11005,586.749872,14.485325,GRDC_4208220,46,0.02468739354066702
82019447,766,82242100050411,61.25907928,-124.0727134,772573515.63,237.27109,0.11666,186.917803,4.361215,GRDC_4208220,46,0.023332261186485268
82019447,30,82242100050411,61.25904495,-124.0727763,772628185.611,237.41733,0.10848,158.665989,5.166445,GRDC_4208220,46,0.032561767222841945
82019447,764,82242100050411,61.25910109,-124.072811,774376219.759,237.19435,0.12164,178.152424,4.197781,GRDC_4208220,46,0.02356286210284739
82019447,268,82242100050411,61.25909896,-124.0727692,774430889.867,236.88448,0.1078,172.591536,5.827665,GRDC_4208220,46,0.03376564769665182
82019447,626,82242100050411,61.25952642,-124.0725042,775320788.19,236.53924,0.09702,537.55264,10.378509,GRDC_4208220,46,0.019306963128299395
82019447,219,82242100050411,61.25912639,-124.0725811,750941057.575,236.27798,0.12393,171.70074,4.314027,GRDC_4208220,46,0.025125267369261194
82019447,26,82242100050411,61.25906044,-124.0726258,750995727.639,236.01183,0.11393,150.065178,4.454682,GRDC_4208220,46,0.029684981281933375
82042102,15,82289800010491,54.01663147,-116.959346,743730378.888,862.30441,0.10157,83.115631,5.201865,Canada_07AC007,42,0.06258588110821177
82042102,16,82289800010491,54.01668929,-116.9595848,744588516.335,861.42175,0.10599,68.859565,4.311719,Canada_07AC007,42,0.06261612311956952
82042102,82,82289800010491,54.01669618,-116.959437,746391220.772,861.70884,0.10466,75.37219,4.528757,Canada_07AC007,42,0.06008525160274631
82042102,100,82289800010491,54.01666529,-116.9594713,747335790.688,861.45704,0.10523,49.623686,3.698707,Canada_07AC007,42,0.07453511212367417
82042102,514,82289800010491,54.0166368,-116.9595215,748193927.187,861.43108,0.10378,55.197739,3.601889,Canada_07AC007,42,0.06525428514381722
82042102,701,82289800010491,54.01669666,-116.9595994,751799333.851,861.43895,0.11034,41.431305,3.103245,Canada_07AC007,42,0.07490097162037256
82042102,11,82289800010491,54.01672805,-116.9595797,752743903.272,861.20413,0.09783,80.699201,5.741838,Canada_07AC007,42,0.07115111337967274
82042102,27,82289800010491,54.01668403,-116.959611,753602038.938,861.03351,0.11156,34.089178,2.94622,Canada_07AC007,42,0.08642684197313294
82042102,189,82289800010491,54.01670655,-116.9595723,754546608.73,861.11344,0.09911,65.840405,3.706902,Canada_07AC007,42,0.05630132439191405
82042102,59,82289800010491,54.01595369,-116.9597435,755026979.759,861.85303,0.09221,803.052658,73.264858,Canada_07AC007,42,0.09123294378038159
82042102,361,82289800010491,54.01666172,-116.9593803,755404744.247,861.26871,0.1239,26.519738,1.947953,Canada_07AC007,42,0.07345295040245119
82042102,80,82289800010491,54.01661724,-116.9593943,756349312.402,861.62482,0.10442,87.384802,6.253365,Canada_07AC007,42,0.0715612424229101
82042102,11,82289800010491,54.01664591,-116.9592901,758152018.248,862.00194,0.12578,64.629769,3.893876,Canada_07AC007,42,0.06024895431701141
82042102,357,82289800010491,54.01709035,-116.9583107,760812859.922,862.22545,0.38772,51.995466,0.848832,Canada_07AC007,42,0.016325115732206342
82042102,342,82289800010491,54.01670297,-116.9594676,767165542.608,861.19346,0.09896,55.866976,3.761472,Canada_07AC007,42,0.06732907827336135
82042102,132,82289800010491,54.01671462,-116.9594716,768023676.766,861.40286,0.10515,69.002259,4.976632,Canada_07AC007,42,0.07212274021347621
82042102,297,82289800010491,54.01667848,-116.9594405,768968246.624,861.31064,0.10032,67.474358,5.027176,Canada_07AC007,42,0.07450498454538834
82042102,796,82289800010491,54.01659561,-116.9594147,769826381.736,861.79075,0.10088,66.189057,4.094995,Canada_07AC007,42,0.06186815745086079
82042102,91,82289800010491,54.016665,-116.959593,770770952.461,861.63755,0.10014,89.702916,5.490223,Canada_07AC007,42,0.06120450978427502
82042102,664,82289800010491,54.01667622,-116.9595012,771629088.217,861.39732,0.10339,58.047204,3.925354,Canada_07AC007,42,0.0676234810551771
