stationid,date,width,area_hypso,qobs,Q_est,kge,nse,nrmse
lianhua,2018-07-28,203.61664827587904,195.04530301679148,172.24,112.87405811444454,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2018-10-07,171.48631387400104,136.3952738122836,78.4,69.73054530764742,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2009-09-28,135.09972532538734,86.44234646269334,48.0,38.225376322571265,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2015-06-18,113.084981840383,66.62336765407765,31.6,27.883771534864493,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2015-09-29,130.388607801665,81.27091112907124,27.0,35.31636125273382,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2015-10-15,90.7463131022115,53.97308797350066,22.0,22.73281856362963,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2017-09-02,50.50624493399577,38.56194727243107,38.016666666666666,19.18427429937185,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2017-10-04,64.68199734787383,41.55070886530286,35.2,18.42265768325944,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2017-10-29,54.34884915532385,39.56981866386419,30.9,19.071742169033357,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2001-09-30,71.9019503262913,43.79356182944446,26.2,18.739895689037052,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2003-05-08,47.9346335508609,37.93656997666815,2.6,19.3304069386046,0.6714344918460194,0.7070167474298598,0.4416325354377412
liujiatun,2001-06-16,123.184111617028,69.99362210869958,52.4,27.927736500338398,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2001-06-24,118.5279184837355,59.338070067376925,56.9,21.759555094822943,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2001-07-17,123.5188706004675,70.77279517823085,128.0,28.396389686156073,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2001-08-10,152.703470570049,157.10674777220157,447.0,93.12512751450092,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2001-08-11,159.3337402603795,185.20921758404066,424.0,119.08962171935418,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2001-08-27,145.7000311662,131.0498598951502,225.0,71.02249527088439,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2001-09-12,137.939709277379,106.79426067958819,133.0,52.371507244080206,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2001-09-20,138.8217176306795,109.35346011799118,104.0,54.248869782394486,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2001-09-27,131.0052987755655,88.38503168686627,106.0,39.54395015082381,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2002-06-02,137.939709277379,106.79426067958819,93.0,52.371507244080206,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2002-06-26,117.3410457242685,57.06121027526355,102.0,20.523105764882093,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2002-07-05,131.0052987755655,88.38503168686627,95.2,39.54395015082381,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2002-07-20,145.7000311662,131.0498598951502,151.0,71.02249527088439,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2002-07-28,142.96502741545,122.0213984923271,187.0,63.85793596066243,0.28043448360938417,-0.14013689041219868,0.9875216028828259
liujiatun,2002-08-14,123.5188706004675,70.77279517823085,88.6,28.396389686156073,0.28043448360938417,-0.14013689041219868,0.9875216028828259
